time,L1_J1,L1_J2,L1_J3,L4_J1,L4_J2,L4_J3
3.4570982456207275,3.7848021544841846,-2.1157841456511255,-1.5147711899689857,0.2661412471740747,0.34243628957638955,0.263477836479689
3.4651262760162354,3.802878436861454,-2.1153093887382397,-1.5150332253018952,0.26938159629047925,0.3412872668144502,0.26399937180520056
3.473090171813965,3.819651101813771,-2.1121332419886913,-1.5135218562716415,0.2709876758029277,0.3342652183340027,0.2605943124613955
3.47965407371521,3.834073667687947,-2.1106248274484587,-1.5130168462892875,0.27361968924337265,0.32817789145934423,0.2576238798709572
3.486734390258789,3.8484441773945477,-2.107448060045856,-1.5114445465538913,0.2749554957233377,0.32057279729486066,0.2537309553198488
3.493384599685669,3.8628890650520153,-2.1061044466510794,-1.511047027431497,0.27749380916575306,0.3157113888535929,0.2516053129715908
3.5008273124694824,3.878974029775522,-2.1044479342881237,-1.5104948977971118,0.2801344941063029,0.3099968865192485,0.2490472057792421
3.5087456703186035,3.896072190385148,-2.1016400685231047,-1.5092242757662697,0.28256389168842905,0.302219586593961,0.24519330118571092
3.516003370285034,3.911874580565047,-2.099174772088917,-1.5081332485904775,0.2850801181257948,0.2939638331620579,0.2409348279979145
3.5228700637817383,3.9265829048350342,-2.0966579522492186,-1.5069675318660556,0.28706329309990863,0.28598115221284537,0.23679880174714557
3.530407667160034,3.943029238947656,-2.0949941614858645,-1.5063996593951468,0.2896675305530267,0.27832590331465173,0.23300298983721318
3.5384576320648193,3.9613712199916313,-2.09473088709563,-1.5067938763927835,0.29369657381299313,0.26992671802944035,0.22882882045781633
3.5461151599884033,3.977357913309206,-2.091190301678397,-1.5049774042449477,0.2947986099908475,0.25936299971980437,0.22312101723332553
3.5543181896209717,3.9952197716212696,-2.088828652799713,-1.5039853070446312,0.2972792391056928,0.24766095385428166,0.2167865144528744
3.5612571239471436,4.010182267007027,-2.08689725929491,-1.5031751455132558,0.2990498033369268,0.2392284107058777,0.21240461735741908
3.5684309005737305,4.025920476245724,-2.0852180217226435,-1.5025436747340446,0.30120636230446035,0.2296673892314782,0.20733185054620756
3.575819730758667,4.042242015887709,-2.0837686108744604,-1.5020745288390973,0.3035527788407731,0.21934901545676766,0.20179318255493833
3.583172559738159,4.05808877511804,-2.081281009532834,-1.500908196486927,0.3050033929056966,0.20876407425434737,0.1960698433815257
3.591259002685547,4.076365714051389,-2.080260684458549,-1.5007691842767663,0.3081772063552471,0.19562968795988933,0.18882161270155895
3.598475694656372,4.092055719429655,-2.078823695593784,-1.500282534519075,0.3102822491749355,0.18499846021503652,0.18306775347426993
3.6064178943634033,4.106223881962384,-2.0772513434250843,-1.4997356286280064,0.31236322254714755,0.1732796223507831,0.17672855208355204
3.614003896713257,4.11802211628363,-2.0753742930384584,-1.4989510060912632,0.31407076408609946,0.16151961750135055,0.17029318569971708
3.620654582977295,4.127961822075292,-2.0747759313820295,-1.4989509917046817,0.3165297141315224,0.14984083663802164,0.16377601267222586
3.6285977363586426,4.142393075566953,-2.073569832773977,-1.49863610733653,0.31925313705487013,0.13567428391472994,0.15583380197662605
3.635763168334961,4.151486850959465,-2.071257397160582,-1.4975469026889872,0.32128363228489737,0.1209387394036768,0.1474060977180056
3.6427464485168457,4.166252289862296,-2.067269317725681,-1.4953736764899543,0.3232052841803745,0.10145658196369967,0.1358350335455984
3.651022434234619,4.1659587490143375,-2.056979019919228,-1.4893503743995407,0.45034873667694736,-0.017645567321887323,0.05872754218485076
3.6586527824401855,4.181859568213521,-2.0635964993155547,-1.4939574610009152,0.44112364433445994,-0.011680091738168401,0.06453283527594574
3.6675772666931152,4.197989804619991,-2.076704129611559,-1.5026562460881578,0.46453215711105494,-0.05573610713266898,0.036737443455741904
3.674856185913086,4.2079361907073345,-2.0868450177150684,-1.5093967694669792,0.4738258999948144,-0.07726128324511472,0.0236744796384432
3.6822457313537598,4.217223879350756,-2.0927185639136754,-1.5134248258564813,0.4891487146762873,-0.10368541850493418,0.007845358307206132
3.6895196437835693,4.222225972322297,-2.0973340822236937,-1.5166115319951103,0.4928296049793781,-0.12504189178469244,-0.004828235934939015
3.6966190338134766,4.209078176157238,-2.096597339733852,-1.516375127640885,0.4955752744270896,-0.15326349292200453,-0.022118266764635616
3.7040855884552,4.200783079080992,-2.091460232455013,-1.513306783012531,0.5016093019853058,-0.1853623147333207,-0.04197171702425427
