time,roll,pitch,target_z,actual_z,torque_leg1
0.48985838890075684,-0.006998787344728239,0.0051771851591140405,-0.05872642984840918,-0.05845320099865695,-3.864206848934191
0.5020327568054199,-0.006998787344728239,0.0051771851591140405,-0.0602554368088764,-0.05998220795912417,-3.9391281899970845
0.5141894817352295,-0.006998787344728239,0.0051771851591140405,-0.06178074159475447,-0.06150751274500224,-4.013868124505111
0.5270743370056152,-0.006998787344728239,0.0051771851591140405,-0.06338587588873425,-0.06311264703898202,-4.092519704910119
0.5402736663818359,-0.006998787344728239,0.0051771851591140405,-0.06500709988279171,-0.06473387103303949,-4.171959680618935
0.5531401634216309,-0.006998787344728239,0.0051771851591140405,-0.06655440388162764,-0.06628117503187542,-4.247777576561896
0.5658407211303711,-0.006998787344728239,0.0051771851591140405,-0.06803980560542486,-0.06776657675567263,-4.320562261027959
0.5785379409790039,-0.006998787344728239,0.0051771851591140405,-0.06947366733961763,-0.0692004384898654,-4.390821486003405
0.5908167362213135,-0.006998787344728239,0.0051771851591140405,-0.07080305124996596,-0.07052982240021373,-4.455961297610473
0.6033921241760254,-0.006998787344728239,0.0051771851591140405,-0.0720978661357391,-0.07182463728598687,-4.519407227013357
0.6159553527832031,-0.006998787344728239,0.0051771851591140405,-0.07331605169591601,-0.07304282284616379,-4.579098319462026
0.6284818649291992,-0.006998787344728239,0.0051771851591140405,-0.07444811714753011,-0.07417488829777788,-4.634569526591116
0.6410691738128662,-0.006998787344728239,0.0051771851591140405,-0.07549555844396036,-0.07522232959420813,-4.685894150116199
0.6524770259857178,-0.006998787344728239,0.0051771851591140405,-0.07636133413799306,-0.07608810528824084,-4.728317159123801
0.6647264957427979,-0.006998787344728239,0.0051771851591140405,-0.07719731960078047,-0.07692409075102824,-4.7692804468003835
0.6778337955474854,-0.006998787344728239,0.0051771851591140405,-0.07797896568255991,-0.07770573683280768,-4.807581104807577
0.6907258033752441,-0.006998787344728239,0.0051771851591140405,-0.07862891182581135,-0.07835568297605912,-4.839428465826897
0.7030303478240967,-0.006998787344728239,0.0051771851591140405,-0.07913535058467752,-0.0788621217349253,-4.864243965011339
0.7151279449462891,-0.006998787344728239,0.0051771851591140405,-0.0795218362463736,-0.07924860739662137,-4.8831817624344485
0.7270834445953369,-0.006998787344728239,0.0051771851591140405,-0.07979302974264439,-0.07951980089289216,-4.8964702437517165
0.7457647323608398,-0.006998787344728239,0.0051771851591140405,-0.07999291897989007,-0.07971969013013784,-4.906264816376755
0.7582552433013916,-0.006998787344728239,0.0051771851591140405,-0.07997310186802875,-0.07969987301827652,-4.90529377789555
0.7711572647094727,-0.006998787344728239,0.0051771851591140405,-0.07982354290660378,-0.07955031405685155,-4.897965388785726
0.7834126949310303,-0.006998787344728239,0.0051771851591140405,-0.07956087610586031,-0.07928764725610808,-4.885094715549297
0.7968158721923828,-0.006998787344728239,0.0051771851591140405,-0.07914096227267413,-0.0788677334229219,-4.864518937723174
0.8110089302062988,-0.006998787344728239,0.0051771851591140405,-0.07854848337941896,-0.07827525452966673,-4.8354874719536705
0.8239853382110596,-0.006998787344728239,0.0051771851591140405,-0.07787765453294783,-0.0776044256831956,-4.8026168584765845
0.8362901210784912,-0.006998787344728239,0.0051771851591140405,-0.07713174936242453,-0.07685852051267231,-4.766067505120944
0.8500447273254395,-0.006998787344728239,0.0051771851591140405,-0.07617703554193847,-0.07590380669218624,-4.719286527917126
0.8626227378845215,-0.006998787344728239,0.0051771851591140405,-0.07519809790045193,-0.0749248690506997,-4.671318583484286
0.8756768703460693,-0.006998787344728239,0.0051771851591140405,-0.07408186279536211,-0.07380863394560988,-4.616623063334885
0.8880283832550049,-0.006998787344728239,0.0051771851591140405,-0.0729383995875861,-0.07266517073783388,-4.56059336615386
0.9004371166229248,-0.006998787344728239,0.0051771851591140405,-0.07171122170742303,-0.0714379928576708,-4.500461650025869
0.9122679233551025,-0.006998787344728239,0.0051771851591140405,-0.07047482624200932,-0.07020159739225709,-4.439878272220598
0.9246859550476074,-0.006998787344728239,0.0051771851591140405,-0.06911495502407819,-0.06884172617432596,-4.373244582541973
0.9382407665252686,-0.006998787344728239,0.0051771851591140405,-0.06756758445106818,-0.06729435560131596,-4.297423424464482
0.9506714344024658,-0.006998787344728239,0.0051771851591140405,-0.0661000397951425,-0.06582681094539028,-4.225513736324125
0.9631497859954834,-0.006998787344728239,0.0051771851591140405,-0.06458947018995356,-0.06431624134020134,-4.1514958256698655
0.9757523536682129,-0.006998787344728239,0.0051771851591140405,-0.06303527512919099,-0.06276204627943877,-4.0753402676925
0.988671064376831,-0.006998787344728239,0.0051771851591140405,-0.06142243411682242,-0.06114920526707019,-3.9963110580864396
1.001673698425293,-0.006998787344728239,0.0051771851591140405,-0.05978968072948047,-0.05951645187972824,-3.9163061421066843
1.0143256187438965,-0.006998787344728239,0.0051771851591140405,-0.05820221952330003,-0.0579289906735478,-3.8385205430038427
1.0278356075286865,-0.006998787344728239,0.0051771851591140405,-0.05651987997884722,-0.05624665112909499,-3.756085905325655
1.0438237190246582,-0.006998787344728239,0.0051771851591140405,-0.05456227558692831,-0.054289046737176085,-3.6601632901216283
1.0586011409759521,-0.006998787344728239,0.0051771851591140405,-0.05280123273440788,-0.05252800388465565,-3.573872190348127
1.0719084739685059,-0.006998787344728239,0.0051771851591140405,-0.05126803062179651,-0.05099480177204428,-3.49874528683017
1.0843441486358643,-0.006998787344728239,0.0051771851591140405,-0.049890197454567325,-0.0496169686048151,-3.43123146163594
1.09722900390625,-0.006998787344728239,0.0051771851591140405,-0.048527773192561116,-0.04825454434280889,-3.3644726727976355
1.1102404594421387,-0.006998787344728239,0.0051771851591140405,-0.047228252146506215,-0.04695502329675399,-3.3007961415409457
1.1228084564208984,-0.006998787344728239,0.0051771851591140405,-0.0460539343739313,-0.04578070552417907,-3.243254570684775
1.1356353759765625,-0.006998787344728239,0.0051771851591140405,-0.044945096710558755,-0.04467186786080653,-3.18892152517952
1.147829532623291,-0.006998787344728239,0.0051771851591140405,-0.043981477554640186,-0.04370824870488796,-3.1417041865395103
1.1602554321289062,-0.006998787344728239,0.0051771851591140405,-0.04309626398337836,-0.04282303513362613,-3.0983287215476807
1.1726341247558594,-0.006998787344728239,0.0051771851591140405,-0.04231680689926393,-0.042043578049511705,-3.060135324426074
1.1848270893096924,-0.006998787344728239,0.0051771851591140405,-0.041653547784086406,-0.04138031893433418,-3.027635627782375
1.1980280876159668,-0.006998787344728239,0.0051771851591140405,-0.04105690139447199,-0.04078367254471976,-2.9983999546912683
1.2110466957092285,-0.006998787344728239,0.0051771851591140405,-0.04059604534374178,-0.040322816493989555,-2.975818008205488
1.2231428623199463,-0.006998787344728239,0.0051771851591140405,-0.04028408503841284,-0.04001085618866061,-2.96053195324437
1.2356383800506592,-0.006998787344728239,0.0051771851591140405,-0.040081371417869244,-0.039808142568117016,-2.9505989858377344
1.2480688095092773,-0.006998787344728239,0.0051771851591140405,-0.04000147232822135,-0.03972824347846912,-2.946683930444987
1.2605695724487305,-0.006998787344728239,0.0051771851591140405,-0.04004408744737824,-0.03977085859762601,-2.948772071283675
1.2732064723968506,-0.006998787344728239,0.0051771851591140405,-0.04021223079768413,-0.0399390019479319,-2.9570110954486637
1.2859489917755127,-0.006998787344728239,0.0051771851591140405,-0.04050802599605956,-0.04023479714630733,-2.9715050601690596
1.2981469631195068,-0.006998787344728239,0.0051771851591140405,-0.04090820298925968,-0.04063497413950745,-2.9911137328358652
1.3101730346679688,-0.006998787344728239,0.0051771851591140405,-0.041412485836507945,-0.04113925698675572,-3.01582359235103
1.322974443435669,-0.006998787344728239,0.0051771851591140405,-0.04206575756301044,-0.04179252871325821,-3.0478339069496525
1.3351054191589355,-0.006998787344728239,0.0051771851591140405,-0.042791906691788936,-0.04251867784203671,-3.0834152142597993
1.3472182750701904,-0.006998787344728239,0.0051771851591140405,-0.04361667461745773,-0.043343445767705505,-3.12382884261757
1.3594799041748047,-0.006998787344728239,0.0051771851591140405,-0.04454815727350132,-0.04427492842374909,-3.1694714927637055
1.3718304634094238,-0.006998787344728239,0.0051771851591140405,-0.04557904967483563,-0.0453058208250834,-3.219985220429087
1.3839085102081299,-0.006998787344728239,0.0051771851591140405,-0.046671188807312344,-0.04639795995756012,-3.2735000379204457
1.3966178894042969,-0.006998787344728239,0.0051771851591140405,-0.0479031359154412,-0.047629907065688974,-3.33386544621876
1.4095923900604248,-0.006998787344728239,0.0051771851591140405,-0.04924025131791031,-0.04896702246815808,-3.3993841009397463
1.4213228225708008,-0.006998787344728239,0.0051771851591140405,-0.050510926791355555,-0.05023769794160333,-3.4616471991385636
1.4337153434753418,-0.006998787344728239,0.0051771851591140405,-0.051909145105420273,-0.051635916255668046,-3.530159896527734
1.4462554454803467,-0.006998787344728239,0.0051771851591140405,-0.053373887879286055,-0.05310065902953383,-3.6019322924471577
1.4592974185943604,-0.006998787344728239,0.0051771851591140405,-0.05494073577492764,-0.05466750692517541,-3.6787078393335952
1.4718925952911377,-0.006998787344728239,0.0051771851591140405,-0.05648625107803813,-0.056213022228285905,-3.7544380891860096
1.4858949184417725,-0.006998787344728239,0.0051771851591140405,-0.05822982257030451,-0.057956593720552285,-3.8398730923070623
1.4980509281158447,-0.006998787344728239,0.0051771851591140405,-0.05975507852557203,-0.0594818496758198,-3.9146106341151707
1.5106773376464844,-0.006998787344728239,0.0051771851591140405,-0.06134074756193912,-0.061067518712186894,-3.992308416897158
1.5234580039978027,-0.006998787344728239,0.0051771851591140405,-0.0629371581852067,-0.06266392933545448,-4.07053253743727
1.5357015132904053,-0.006998787344728239,0.0051771851591140405,-0.06444885387613183,-0.0641756250263796,-4.1446056262926
1.5480067729949951,-0.006998787344728239,0.0051771851591140405,-0.06594164433014077,-0.06566841548038854,-4.217752358539039
1.5607435703277588,-0.006998787344728239,0.0051771851591140405,-0.06744928851725579,-0.06717605966750356,-4.291626923707675
1.5735127925872803,-0.006998787344728239,0.0051771851591140405,-0.0689128975833611,-0.06863966873360887,-4.363343767946835
1.5862400531768799,-0.006998787344728239,0.0051771851591140405,-0.07031464708750224,-0.07004141823775001,-4.43202949364975
1.5990750789642334,-0.006998787344728239,0.0051771851591140405,-0.07166147582276677,-0.07138824697301455,-4.498024101677713
1.6114704608917236,-0.006998787344728239,0.0051771851591140405,-0.0728903118368995,-0.07261708298714727,-4.558237066370216
1.623100996017456,-0.006998787344728239,0.0051771851591140405,-0.07397239189994964,-0.07369916305019741,-4.611258989459674
1.6350955963134766,-0.006998787344728239,0.0051771851591140405,-0.07501016301675445,-0.07473693416700222,-4.66210977418311
1.6471595764160156,-0.006998787344728239,0.0051771851591140405,-0.07596797129279508,-0.07569474244304285,-4.7090423797091
1.659353494644165,-0.006998787344728239,0.0051771851591140405,-0.07684288753012446,-0.07656965868037223,-4.751913275338239
1.6716411113739014,-0.006998787344728239,0.0051771851591140405,-0.07762455127741302,-0.0773513224276608,-4.790214798955379
1.6830406188964844,-0.006998787344728239,0.0051771851591140405,-0.07825591702964671,-0.07798268817989448,-4.8211517208148305
1.695091724395752,-0.006998787344728239,0.0051771851591140405,-0.07882151669185146,-0.07854828784209923,-4.8488661042628625
1.7076416015625,-0.006998787344728239,0.0051771851591140405,-0.07929583613706896,-0.07902260728731673,-4.8721077570785205
1.7214717864990234,-0.006998787344728239,0.0051771851591140405,-0.0796795607115195,-0.07940633186176728,-4.8909102612265976
1.7335107326507568,-0.006998787344728239,0.0051771851591140405,-0.07989275576792403,-0.0796195269181718,-4.901356818990418
1.745774269104004,-0.006998787344728239,0.0051771851591140405,-0.07999295083142019,-0.07971972198166796,-4.90626637710173
1.7591485977172852,-0.006998787344728239,0.0051771851591140405,-0.07996696690912333,-0.0796937380593711,-4.904993164909184
1.7730083465576172,-0.006998787344728239,0.0051771851591140405,-0.07979137129777937,-0.07951814244802714,-4.896388979953331
1.7854576110839844,-0.006998787344728239,0.0051771851591140405,-0.07950571022621661,-0.07923248137646438,-4.8823915874467545
1.7986373901367188,-0.006998787344728239,0.0051771851591140405,-0.07907334572825328,-0.07880011687850105,-4.861205727046552
1.811274766921997,-0.006998787344728239,0.0051771851591140405,-0.07853596328127219,-0.07826273443151996,-4.834873987144478
1.823451042175293,-0.006998787344728239,0.0051771851591140405,-0.07790765338273141,-0.07763442453297918,-4.804086802115981
1.8358900547027588,-0.006998787344728239,0.0051771851591140405,-0.07715763659636077,-0.07688440774660854,-4.7673359795838195
1.8480534553527832,-0.006998787344728239,0.0051771851591140405,-0.07632290430794098,-0.07604967545818875,-4.726434097451249
1.8600170612335205,-0.006998787344728239,0.0051771851591140405,-0.0754088981440682,-0.07513566929431598,-4.681647795421483
1.8728282451629639,-0.006998787344728239,0.0051771851591140405,-0.07433379006785516,-0.07406056121810294,-4.628967499687045
1.8842804431915283,-0.006998787344728239,0.0051771851591140405,-0.0732939285753411,-0.07302069972558888,-4.578014286553856
1.896223545074463,-0.006998787344728239,0.0051771851591140405,-0.07213628958448272,-0.07186306073473049,-4.521289976001794
1.9081220626831055,-0.006998787344728239,0.0051771851591140405,-0.07091503700579195,-0.07064180815603972,-4.461448599645947
1.9202384948730469,-0.006998787344728239,0.0051771851591140405,-0.06960879963163341,-0.06933557078188118,-4.397442968312179
1.9324464797973633,-0.006998787344728239,0.0051771851591140405,-0.06823641639222446,-0.06796318754247223,-4.330196189581139
1.9445152282714844,-0.006998787344728239,0.0051771851591140405,-0.06683204366383753,-0.06655881481408531,-4.261381925890181
1.956451416015625,-0.006998787344728239,0.0051771851591140405,-0.06540444425708593,-0.0651312154073337,-4.191429554959351
1.9684958457946777,-0.006998787344728239,0.0051771851591140405,-0.06393312573248393,-0.0636598968827317,-4.119334947253854
1.9808416366577148,-0.006998787344728239,0.0051771851591140405,-0.06240170090408986,-0.062128472054337636,-4.044295130662544
1.9921152591705322,-0.006998787344728239,0.0051771851591140405,-0.060990420500600676,-0.06071719165084845,-3.975142390891574
2.005028009414673,-0.006998787344728239,0.0051771851591140405,-0.05936826679812186,-0.059095037948369636,-3.8956568594701126
2.017268180847168,-0.006998787344728239,0.0051771851591140405,-0.05783427142499579,-0.05756104257524356,-3.820491086186935
2.029548168182373,-0.006998787344728239,0.0051771851591140405,-0.056308161886569216,-0.05603493303681699,-3.7457117188040328
2.042736291885376,-0.006998787344728239,0.0051771851591140405,-0.054693903921244603,-0.054420675071492376,-3.6666130785031266
2.055990695953369,-0.006998787344728239,0.0051771851591140405,-0.05310823909806039,-0.05283501024830816,-3.5889155021671004
2.068199872970581,-0.006998787344728239,0.0051771851591140405,-0.05168963599154772,-0.05141640714179549,-3.519403949947979
2.0798838138580322,-0.006998787344728239,0.0051771851591140405,-0.05037772349580724,-0.050104494646055014,-3.4551202376566956
2.092836380004883,-0.006998787344728239,0.0051771851591140405,-0.048984237980635253,-0.048711009130883026,-3.3868394474132684
2.104945421218872,-0.006998787344728239,0.0051771851591140405,-0.047747278982588126,-0.0474740501328359,-3.326228456508959
2.1169772148132324,-0.006998787344728239,0.0051771851591140405,-0.04658841241443877,-0.04631518356468654,-3.2694439946696408
2.1291303634643555,-0.006998787344728239,0.0051771851591140405,-0.045495653227231904,-0.04522242437747968,-3.2158987944965043
2.1413934230804443,-0.006998787344728239,0.0051771851591140405,-0.0444787125164154,-0.04420548366666317,-3.166068699666496
2.1537115573883057,-0.006998787344728239,0.0051771851591140405,-0.043549936751438964,-0.04327670790168674,-3.1205586871826503
2.1658620834350586,-0.006998787344728239,0.0051771851591140405,-0.04273026648984691,-0.04245703764009468,-3.0803948443646396
2.1784229278564453,-0.006998787344728239,0.0051771851591140405,-0.041988727254207256,-0.04171549840445503,-3.0440594218182966
2.1899566650390625,-0.006998787344728239,0.0051771851591140405,-0.041406475642290407,-0.04113324679253818,-3.015529092834371
2.202024459838867,-0.006998787344728239,0.0051771851591140405,-0.04090179630973402,-0.04062856745998179,-2.9907998055391083
2.214162826538086,-0.006998787344728239,0.0051771851591140405,-0.040504883854495584,-0.04023165500474336,-2.971351095232425
2.226231336593628,-0.006998787344728239,0.0051771851591140405,-0.04022261884445748,-0.03994938999470525,-2.9575201097405577
2.238286256790161,-0.006998787344728239,0.0051771851591140405,-0.04005414459154637,-0.03978091574179414,-2.9492648713479133
2.2500109672546387,-0.006998787344728239,0.0051771851591140405,-0.040000000047484906,-0.03972677119773268,-2.9466117886889016
2.2622811794281006,-0.006998787344728239,0.0051771851591140405,-0.04005951471813261,-0.039786285868380386,-2.949528007550639
2.2743752002716064,-0.006998787344728239,0.0051771851591140405,-0.040234103038621044,-0.03996087418886882,-2.9580828352545723
2.2865848541259766,-0.006998787344728239,0.0051771851591140405,-0.04052607687028914,-0.04025284802053691,-2.972389553006309
2.2989284992218018,-0.006998787344728239,0.0051771851591140405,-0.04093769230523367,-0.04066446345548144,-2.9925587093185912
2.311343193054199,-0.006998787344728239,0.0051771851591140405,-0.04146726775080477,-0.04119403890105254,-3.0185079061515747
2.32342791557312,-0.006998787344728239,0.0051771851591140405,-0.042091052694032675,-0.04181782384428045,-3.049073368369742
2.3358867168426514,-0.006998787344728239,0.0051771851591140405,-0.04284214787537117,-0.04256891902561894,-3.085877032255328
2.3481781482696533,-0.006998787344728239,0.0051771851591140405,-0.04368615519933768,-0.043412926349585455,-3.1272333911296877
2.3598086833953857,-0.006998787344728239,0.0051771851591140405,-0.04457442161901419,-0.04430119276926196,-3.1707584456938362
2.372255802154541,-0.006998787344728239,0.0051771851591140405,-0.045616135618057156,-0.04534290676830493,-3.2218024316469416
2.3843650817871094,-0.006998787344728239,0.0051771851591140405,-0.046714019603548984,-0.04644079075379676,-3.2755987469360415
2.396723985671997,-0.006998787344728239,0.0051771851591140405,-0.047913755827019976,-0.04764052697726775,-3.3343858218861198
2.4091012477874756,-0.006998787344728239,0.0051771851591140405,-0.0491882766293886,-0.04891504777963637,-3.3968373412021826
2.4211552143096924,-0.006998787344728239,0.0051771851591140405,-0.05049239134691064,-0.05021916249715841,-3.4607389623607623
2.433192491531372,-0.006998787344728239,0.0051771851591140405,-0.05184910175622796,-0.05157587290647573,-3.527217772417311
2.445077419281006,-0.006998787344728239,0.0051771851591140405,-0.053234396031237904,-0.05296116718148568,-3.5950971918927985
2.4579033851623535,-0.006998787344728239,0.0051771851591140405,-0.05477145015835857,-0.05449822130860634,-3.670412844121711
2.470391273498535,-0.006998787344728239,0.0051771851591140405,-0.056300682946789055,-0.05602745409703683,-3.745345250754805
2.4830281734466553,-0.006998787344728239,0.0051771851591140405,-0.05787129715023921,-0.057598068300486985,-3.8223053467238626
2.494908332824707,-0.006998787344728239,0.0051771851591140405,-0.05936027137034259,-0.05908704252059036,-3.8952650835089284
2.5069291591644287,-0.006998787344728239,0.0051771851591140405,-0.060870468766530794,-0.06059723991677857,-3.9692647559221497
2.519256591796875,-0.006998787344728239,0.0051771851591140405,-0.062413954873313506,-0.06214072602356128,-4.044895575154503
2.5310757160186768,-0.006998787344728239,0.0051771851591140405,-0.06388032375902927,-0.06360709490927705,-4.116747650554576
2.543179750442505,-0.006998787344728239,0.0051771851591140405,-0.06535980507065205,-0.06508657622089982,-4.189242234824091
2.5556750297546387,-0.006998787344728239,0.0051771851591140405,-0.06685450907938953,-0.0665812802296373,-4.262482731252228
2.5689070224761963,-0.006998787344728239,0.0051771851591140405,-0.06839111017767875,-0.06811788132792652,-4.3377761850684
2.580847978591919,-0.006998787344728239,0.0051771851591140405,-0.06972831563800153,-0.0694550867882493,-4.403299252624215
2.5931384563446045,-0.006998787344728239,0.0051771851591140405,-0.07104742531429559,-0.07077419646454336,-4.467935626762625
2.6056623458862305,-0.006998787344728239,0.0051771851591140405,-0.07232380157716761,-0.07205057272741539,-4.530478063643354
2.6184792518615723,-0.006998787344728239,0.0051771851591140405,-0.07355101126631929,-0.07327778241656706,-4.590611338411787
2.630781650543213,-0.006998787344728239,0.0051771851591140405,-0.07464643615891128,-0.07437320730915906,-4.644287158148794
2.642148017883301,-0.006998787344728239,0.0051771851591140405,-0.07558091465436292,-0.0753076858046107,-4.690076604425924
2.6552200317382812,-0.006998787344728239,0.0051771851591140405,-0.07655713727997424,-0.07628390843022201,-4.737911513080879
2.6678290367126465,-0.006998787344728239,0.0051771851591140405,-0.07739307935921173,-0.0771198505094595,-4.778872674963516
2.680432081222534,-0.006998787344728239,0.0051771851591140405,-0.0781195928391155,-0.07784636398936327,-4.8144718354788
2.6925888061523438,-0.006998787344728239,0.0051771851591140405,-0.07871282238073884,-0.07843959353098662,-4.843540083018345
2.7046866416931152,-0.006998787344728239,0.0051771851591140405,-0.07919485044811693,-0.0789216215983647,-4.867159458319871
2.7165613174438477,-0.006998787344728239,0.0051771851591140405,-0.07956019527486921,-0.07928696642511698,-4.885061354830732
2.7289462089538574,-0.006998787344728239,0.0051771851591140405,-0.07982526216893562,-0.0795520333191834,-4.898049632639987
2.741340160369873,-0.006998787344728239,0.0051771851591140405,-0.07997040132395469,-0.07969717247420247,-4.905161451235921
2.753783702850342,-0.006998787344728239,0.0051771851591140405,-0.07999434837515,-0.07972111952539777,-4.9063348567444915
2.765998363494873,-0.006998787344728239,0.0051771851591140405,-0.07989904097789038,-0.07962581212813816,-4.90166479427877
2.779165029525757,-0.006998787344728239,0.0051771851591140405,-0.07966513564140651,-0.07939190679165428,-4.8902034327910595
2.792241096496582,-0.006998787344728239,0.0051771851591140405,-0.07929970789048252,-0.07902647904073029,-4.872297472995784
2.8043243885040283,-0.006998787344728239,0.0051771851591140405,-0.0788462045433925,-0.07857297569364027,-4.8500758089883735
2.81660532951355,-0.006998787344728239,0.0051771851591140405,-0.07827404286256305,-0.07800081401281082,-4.822039886627731
2.8286359310150146,-0.006998787344728239,0.0051771851591140405,-0.0776080681933719,-0.07733483934361968,-4.789407127837364
2.8404369354248047,-0.006998787344728239,0.0051771851591140405,-0.0768570743091144,-0.07658384545936217,-4.752608427508747
2.852752685546875,-0.006998787344728239,0.0051771851591140405,-0.07597460763516399,-0.07570137878541176,-4.709367560485177
2.8647866249084473,-0.006998787344728239,0.0051771851591140405,-0.07501993999360441,-0.07474671114385219,-4.662588846048758
2.8768630027770996,-0.006998787344728239,0.0051771851591140405,-0.0739756284662696,-0.07370239961651737,-4.611417581209352
2.889404773712158,-0.006998787344728239,0.0051771851591140405,-0.07280602361688987,-0.07253279476713764,-4.554106943589745
2.901736259460449,-0.006998787344728239,0.0051771851591140405,-0.07157849381184775,-0.07130526496209552,-4.49395798314268
2.913905620574951,-0.006998787344728239,0.0051771851591140405,-0.07029895919073362,-0.07002573034098139,-4.431260786708089
2.9258828163146973,-0.006998787344728239,0.0051771851591140405,-0.06898082436285614,-0.06870759551310392,-4.366672180142093
2.938023328781128,-0.006998787344728239,0.0051771851591140405,-0.06759286988999641,-0.06731964104024418,-4.298662410971966
2.9506571292877197,-0.006998787344728239,0.0051771851591140405,-0.06610175175006854,-0.06582852290031631,-4.225597622115499
2.962283134460449,-0.006998787344728239,0.0051771851591140405,-0.06469540208353207,-0.06442217323377984,-4.156686488455213
2.9745309352874756,-0.006998787344728239,0.0051771851591140405,-0.06318689433515927,-0.06291366548540704,-4.082769608784945
