time,L1_x,L1_y,L1_z,L4_x,L4_y,L4_z
0.5644247531890869,0.2590348610495023,0.01914106762460671,0.002406096771843846,0.25677738313768494,-0.033954262888737576,-0.014910102485326208
0.5716860294342041,0.25904510342756626,0.01901660074726124,0.002039845812063674,0.25666081530910506,-0.03425472234341095,-0.015644800949912253
0.5787029266357422,0.2590550562735346,0.01889485266816758,0.0016809376363965322,0.25656833394905587,-0.03450516538809513,-0.01618974674918511
0.5857203006744385,0.25905404466729276,0.018906324596461372,0.0013106296886397596,0.2564692744148578,-0.03478208306042558,-0.016736083744048013
0.5936272144317627,0.25904943466958047,0.018956243882359752,0.0008425334872769578,0.2563324804261652,-0.035160871841971836,-0.017451809140836858
0.6006393432617188,0.2590486306631952,0.018948115327885505,0.000566586380329125,0.25623783814537626,-0.035384193029351765,-0.017973549246597397
0.6079885959625244,0.25905118233147234,0.018896996849674462,0.00027477198700497866,0.2561193891006541,-0.035653525909645566,-0.018609460365844797
0.6157240867614746,0.2590453409929193,0.0189450049319512,-4.035634244569167e-05,0.2560148096953352,-0.03593860543211159,-0.01909393009122095
0.6240887641906738,0.2590417807179075,0.01894498925327405,-0.0004270643668960201,0.25590776681437805,-0.03620095367292195,-0.019604670454860796
0.631580114364624,0.2590413626496542,0.018871551064192974,-0.0009398358190690339,0.25577807137091474,-0.03649553968164076,-0.020230170377280886
0.6395866870880127,0.2590468096832879,0.018721741276612427,-0.0014139889793610598,0.25565761481274674,-0.03678592477031057,-0.020773328954770198
0.646956205368042,0.2590553663606771,0.018545625473266415,-0.001723496999752304,0.255534207153273,-0.03702341260834822,-0.021380970565987686
0.6540524959564209,0.25906656751835067,0.018301954333664012,-0.002099039853559837,0.25538027400834085,-0.03727748154075747,-0.022145759532203727
0.6625983715057373,0.2590698533146919,0.01816563961371945,-0.002478159669709181,0.2552194297510424,-0.03751822667681971,-0.022938467947067068
0.6697373390197754,0.2590586692055938,0.018243298851110146,-0.0028072711889890693,0.25505933486496385,-0.03776552837952881,-0.023678339426494416
0.6766242980957031,0.2590444636346274,0.018309666264657798,-0.0032255134023048805,0.25492683876337696,-0.038033765940694665,-0.024192521399095442
0.6844489574432373,0.2590343133236784,0.018350552108259418,-0.0035519900596427817,0.25482365913455957,-0.0381974591014721,-0.02461804992089944
0.6915287971496582,0.259013757685349,0.018437117152898686,-0.0041220190911676795,0.2546541263831444,-0.038483265076833965,-0.025274368594865065
0.6989529132843018,0.2589948714637703,0.01848927228658257,-0.00462649229101387,0.2545029504861024,-0.03873340968461379,-0.025849162388192633
0.7058322429656982,0.25898106781944674,0.018532722860795114,-0.005015310258209947,0.25437696133075316,-0.03894291619831328,-0.0263154780400342
0.7130584716796875,0.25896087677351604,0.018610287554103266,-0.005482418085884382,0.25422624049985126,-0.03917552076493194,-0.026864745532010504
0.7213742733001709,0.258938761041157,0.01868388246727463,-0.0059941615826197055,0.2540573408704568,-0.03941165286642175,-0.027485108648837367
0.728480339050293,0.25891719273182834,0.018748942790220983,-0.006467305465589552,0.2539095868095355,-0.0395969412087903,-0.028027791045106883
0.7374088764190674,0.2588955168192781,0.018794491277547065,-0.006957040063709693,0.2537644391372913,-0.0397838820691159,-0.028539447772095328
0.7440190315246582,0.258870571403243,0.01884829876859078,-0.007480693791976847,0.25362616328063303,-0.039979346494836566,-0.028987830390797338
0.7515261173248291,0.25884412654223354,0.018920480163985925,-0.007976204789889092,0.2534898793657369,-0.040178119355911354,-0.029404821971308195
0.7588653564453125,0.2588182136662967,0.01896645374110938,-0.008497833596014056,0.25335075660813755,-0.04036035409150958,-0.029836451989666193
0.7656826972961426,0.25879279920897674,0.018995927704919934,-0.008989639112284828,0.25323455004482964,-0.04050934051595997,-0.03018733318237278
0.7724900245666504,0.25876069152849884,0.019020764038409514,-0.00958270619938547,0.25310205523206253,-0.040678798837295416,-0.030580680285018348
0.7791240215301514,0.2587325412500946,0.019063473877978483,-0.010075190712164457,0.2529910897191727,-0.040823548610466366,-0.030890266058532886
0.7871823310852051,0.2587093447329761,0.019090073577654482,-0.010477871998690306,0.25290161315966514,-0.04093302493579587,-0.031134219192370593
0.7950198650360107,0.25867726422013715,0.01910701273477594,-0.011033935339457674,0.2527762200990242,-0.0410624273775367,-0.03149264423442005
0.802361249923706,0.2586463736360975,0.019118225584903406,-0.011547977330473708,0.25267068968557965,-0.04117338743705701,-0.031784072081086745
0.809666633605957,0.25860873644678517,0.019125777597371493,-0.012165674629305958,0.2525496516295327,-0.04130091760148691,-0.03210753105290859
0.8174071311950684,0.25856325759134224,0.019135061340691702,-0.01288894176141894,0.25241484583221707,-0.041439083628983304,-0.03245557858055211
0.8242490291595459,0.2585214236930853,0.019138188928682853,-0.013529346504793474,0.2522998607054361,-0.04154851721932005,-0.032748225569773415
0.8313150405883789,0.2584822848460022,0.019139154902831215,-0.014082344126378713,0.2522018792453939,-0.04163661632034988,-0.03300035386713125
0.839672327041626,0.25842873219725304,0.01913030039141579,-0.014835234051437616,0.2520732446113293,-0.04174779947828282,-0.03332525819400143
0.8467347621917725,0.25838701556214355,0.019125048780147622,-0.015406719834000111,0.25197893041365155,-0.04182530019248944,-0.03355581701118927
0.8548884391784668,0.25833473048458644,0.01911832891179061,-0.016115529472046013,0.2518574089938171,-0.04191136950095115,-0.03384923173132909
0.8623561859130859,0.2582998568096132,0.01911511451901251,-0.01655733127662215,0.2517812323427734,-0.0419623435403342,-0.03403724623836738
0.8701517581939697,0.25818857643226206,0.01898476260139654,-0.017830934714785723,0.2516580903828325,-0.042049513750162026,-0.0343481737543892
0.8774764537811279,0.2580726271093596,0.018703725626507024,-0.019207655982243173,0.2515473403248674,-0.042141204788638795,-0.0346290735592854
0.8849821090698242,0.25794822675460427,0.01831206462606833,-0.020672687005304797,0.2514340466168338,-0.04223839939058827,-0.03492087569076646
0.8928701877593994,0.2578493659072265,0.017860719139667067,-0.021885685512630863,0.2513175457190884,-0.04233300675610608,-0.035232755168800894
0.9000363349914551,0.2577658370620458,0.017379962067495685,-0.022914800512687336,0.251199293095705,-0.04242072596287425,-0.035558756451577064
0.9069147109985352,0.2576755805094285,0.01688415856766075,-0.02394124473854623,0.2510811129001371,-0.04250108821748406,-0.03588528381729919
0.9140565395355225,0.2575802978098763,0.01645241043527475,-0.024918250087926523,0.2509817337226066,-0.042564527871264995,-0.03615434564355149
0.9225301742553711,0.2574483821770371,0.0159454813618626,-0.026164682661862733,0.25086790986929397,-0.042634436202573095,-0.03645187233778295
0.9298970699310303,0.2572828970738859,0.01536834766396563,-0.027626888914435516,0.25073936169879224,-0.04271122801170878,-0.03677358885098475
0.936739444732666,0.25715426604316904,0.014938470073835156,-0.028704682924213694,0.250642435415519,-0.042769101277355524,-0.03700861881291659
0.9446494579315186,0.2569771299069281,0.014368343788761947,-0.030112823672488125,0.25051134201724345,-0.04284701288904906,-0.03731670995145957
0.9523749351501465,0.2568380429252094,0.013942731097936045,-0.031161101573775222,0.25040960552867214,-0.0429019299422106,-0.03755355293710673
0.9591379165649414,0.2566637153660643,0.013447739592985878,-0.03240776290259564,0.2502906025538169,-0.04296292989853612,-0.037825647358390835
0.9662518501281738,0.2564747596307935,0.012953689345361615,-0.03368925207853261,0.2501741169649377,-0.04302000754878935,-0.03808128932174401
0.9742460250854492,0.25627210568438286,0.012459702690721358,-0.034997656733582884,0.2500561194474394,-0.04307411855185729,-0.038335762363217486
0.9810631275177002,0.25605990466677825,0.011965665400156639,-0.036308878474631746,0.24993575809598167,-0.04312709305018408,-0.03858953154460905
0.9882016181945801,0.25583832417111535,0.011472249263918002,-0.03762022304231279,0.2498161638363577,-0.04317759290126273,-0.038828129000445855
0.9967093467712402,0.25567317166162107,0.01112056613409176,-0.03856226673731745,0.24973397798799468,-0.043212553982560846,-0.038980908440670516
1.0047197341918945,0.2553970381493541,0.010560178059471443,-0.04007707178726769,0.2496014317057115,-0.043260883597892916,-0.03922971308412468
1.0115208625793457,0.2551801495773685,0.010148513844838494,-0.04121798563969957,0.2494831837418111,-0.04333796395588481,-0.03951363957928212
1.0187175273895264,0.2548386521409237,0.009721977264860614,-0.04285048236138079,0.24933249052788414,-0.043472735338144705,-0.03990487540333969
1.0280139446258545,0.25404224738893777,0.010918335365207,-0.04603670614896994,0.24927724472120533,-0.04296673629509408,-0.04049971342735159
1.0356502532958984,0.2534990995446371,0.012549460111638397,-0.04805390561403684,0.24930688331318093,-0.04208106779446676,-0.04110944077904477
1.0447354316711426,0.25347723152303997,0.012622419059435147,-0.04824938862339042,0.24937464337696416,-0.04129984291114367,-0.04142582303387667
1.0521736145019531,0.2534413748095068,0.012495956974056036,-0.04848775125406095,0.2496044626691244,-0.03938381532558638,-0.041873643750926906
1.0611586570739746,0.2532741003923636,0.012494393978790043,-0.049274897630177616,0.24990347347954583,-0.037383883064086985,-0.04193757502345173
1.0684044361114502,0.25304855152604083,0.012622590655624181,-0.05025445648515875,0.2501577158609167,-0.035812704845764994,-0.04175176724192575
1.0756304264068604,0.2527546090125284,0.01276351075401936,-0.051473465180688974,0.250446332253469,-0.03399698224754217,-0.04143013032290724
1.0843451023101807,0.2524069276147644,0.012910373928178343,-0.052884397763900415,0.25074696575890587,-0.032007720798782696,-0.04103561301809433
1.091484546661377,0.2521089234409725,0.013002448737509756,-0.05407427589786967,0.2509852869626753,-0.03037814999529557,-0.040681703424925345
1.0987932682037354,0.251847715273891,0.013044113174375772,-0.055115491429284985,0.25117909668122984,-0.029044547443133333,-0.04036385069952608
1.10709547996521,0.25153631237744517,0.013113296250337962,-0.056332425669140165,0.2513997866076526,-0.027536530015902873,-0.039963962422918296
1.1141259670257568,0.2513143740405693,0.013182097249646857,-0.05718278849429824,0.25155569318371385,-0.02647587266417794,-0.03965959596844838
1.1251072883605957,0.250923407411268,0.01327380411526656,-0.05865490854698213,0.2518276976916991,-0.024639480618310915,-0.039077734688077154
1.1333155632019043,0.2506726448769512,0.013356876325264371,-0.05957290537925523,0.2520033819386199,-0.023440272416015352,-0.03868589126243042
1.1409308910369873,0.25031020172527646,0.013461251338563858,-0.060870954209156745,0.25226323929378885,-0.021724719598948963,-0.03804801721545276
1.1520934104919434,0.24997891386211252,0.01346352882679926,-0.062049752950844035,0.2523860544400442,-0.02158345607480887,-0.03732329456310725
1.1586856842041016,0.24997891386211252,0.01346352882679926,-0.062049752950844035,0.2523860544400442,-0.02158345607480887,-0.03732329456310725
1.166262149810791,0.24947629864082363,0.013495906367810707,-0.0638046991774748,0.25242393125279017,-0.022580822330377927,-0.03627428185049597
1.1742336750030518,0.2492910830591628,0.013605662073402983,-0.06442196818484863,0.2524089561656113,-0.023128691771848675,-0.035911753132974254
1.1825859546661377,0.24904029880408657,0.013915882075217524,-0.06522842021017529,0.25235694796892083,-0.024062189111786977,-0.035468706840596644
1.189556360244751,0.24890842813694417,0.014152009976179719,-0.06563969717684111,0.25232076795421454,-0.024598543257293187,-0.03525520021447004
1.1971526145935059,0.2487501685282134,0.01447079988413466,-0.06612401256476393,0.25227426072367515,-0.025245632741553867,-0.035007750997498165
1.2052502632141113,0.24861349332581134,0.014744538097534225,-0.06653727980845693,0.2522351429710551,-0.025782576531261838,-0.034792676112706984
1.2129974365234375,0.24835294107854244,0.015231743437367704,-0.06731548706917853,0.252166468821088,-0.026738439708069196,-0.03436670155563762
1.221280813217163,0.2481398199621235,0.01560445736912107,-0.067942260496657,0.2521141341456146,-0.027467493540591345,-0.03400541624471392
1.229015827178955,0.24792163806300116,0.01597482672795509,-0.06857422956544125,0.2520614541137195,-0.028183502250751877,-0.033628363654081714
1.2384190559387207,0.24770363932973058,0.016348586031900113,-0.06919467939692424,0.2520069066721677,-0.028884105117755722,-0.03325065299779244
1.245370626449585,0.24748769420134423,0.016728222307694173,-0.06979832281513729,0.25195034149365286,-0.02956936447830666,-0.03287733649704347
1.2527644634246826,0.24739588504313914,0.01689212653616093,-0.07005185688639379,0.2519255190234926,-0.029858783939281583,-0.03271887686979814
1.2606427669525146,0.24718270218124022,0.01727586375682318,-0.07063405725706892,0.2518665668607236,-0.030524739655241086,-0.03235089337400038
1.2682902812957764,0.24700046448355983,0.017603520756071488,-0.071125272862359,0.2518154948179823,-0.03108474705996819,-0.03203590071920802
1.2750999927520752,0.24687883094127086,0.017820089452857832,-0.07145011442900309,0.2517830168588232,-0.03144243861416968,-0.03184499779797573
1.2822356224060059,0.2466960950359073,0.018142847715369722,-0.07193364003100489,0.25173711563280493,-0.03195503670325067,-0.031571821685783756
1.2902066707611084,0.24642170042406863,0.018624713877375538,-0.07264971616173321,0.2516715210209355,-0.03268605369995328,-0.031245151453864042
1.2987208366394043,0.24614715067103893,0.019106259223471367,-0.07335406395997424,0.25160943373939615,-0.03336877562148805,-0.0308998517221959
1.306459903717041,0.2459626783993275,0.019426276681960935,-0.07382080476253763,0.25156418877952985,-0.0338059823357269,-0.03070608161523422
1.3153955936431885,0.2457477884698729,0.01979682161645954,-0.07435873883607506,0.25151610260318447,-0.03431729669207417,-0.030475805937783148
1.323141098022461,0.24556250930648685,0.020112107706633194,-0.07481758861473417,0.25148207299782077,-0.03473064525060883,-0.030259914591755133
1.3306877613067627,0.24537729118115226,0.020424654577380283,-0.07527162662503276,0.25144763766550904,-0.035130167646369725,-0.03003712630581954
1.3381280899047852,0.2451318396802537,0.020837331517004627,-0.07586612517925338,0.25139881832630834,-0.0356489530257575,-0.029747240198558376
1.34635329246521,0.24494909938337509,0.021144798423567486,-0.07630338895890786,0.2513616102722918,-0.03603428824924519,-0.02954113738480965
1.353292465209961,0.24473922201666637,0.021489780119249517,-0.07680244229589556,0.25134359884026486,-0.03630954567453946,-0.029298656771403867
1.3605082035064697,0.24453004508026743,0.02183375130849009,-0.07729383833024034,0.2513267759347074,-0.036575832212026156,-0.029060746448649134
1.3678441047668457,0.24435009887827636,0.022134590204279624,-0.07771097519439558,0.2512981797752593,-0.03692853009923704,-0.028833803346953284
1.375013828277588,0.24414261771804435,0.02247931042174873,-0.0781881249417917,0.2512812059925446,-0.03722317720541814,-0.02851463121063569
1.3822200298309326,0.24397561728973677,0.022738609319998004,-0.07857400231141527,0.2513019722798566,-0.03718201046976779,-0.02833010085454511
1.3909132480621338,0.24379187851499018,0.023001406811421567,-0.07900179760013082,0.251343353952742,-0.03698733733005972,-0.02811429278665416
1.3988871574401855,0.24357722772211057,0.02333158850989942,-0.0794913124278687,0.2513788789587059,-0.03694183983439413,-0.02772256944081235
1.406956672668457,0.2434222838584856,0.0235596048157126,-0.07984535733114023,0.25142500986628435,-0.03677028034525065,-0.027407645693182846
1.4145002365112305,0.24322595245017672,0.023836919618918016,-0.08029440151145253,0.2515037699032673,-0.036377560994423117,-0.027104713189157203
1.4220740795135498,0.24306150947907318,0.02406501159484192,-0.08066945940572803,0.2515841750970758,-0.03591455960548301,-0.026855174220866876
1.4294111728668213,0.24292358395914193,0.02425943878451666,-0.08098174230475623,0.25166021784491466,-0.035455899391846665,-0.02663753715792574
1.437852144241333,0.24274022633513279,0.02452126100602394,-0.08139358194342868,0.25177049648535976,-0.03479201002766384,-0.026277562611644805
1.445089340209961,0.24257977260852148,0.024750849209939925,-0.08175125553999371,0.2518717937195782,-0.034187684941161374,-0.025927959836477985
1.4526801109313965,0.24246565000354103,0.024913607236794276,-0.08200423616859459,0.2519441610826128,-0.03375124107880062,-0.025676555809601237
1.4613096714019775,0.2422854353012914,0.025170336147030938,-0.08240119228955947,0.25205655349585726,-0.03305436762281518,-0.0253019814177148
1.4704251289367676,0.2421525344527169,0.025360461598741457,-0.08269167644968912,0.25213700107522363,-0.0325360481203215,-0.02503875929654655
1.478684902191162,0.24197794859505245,0.025611945361742182,-0.08307019898346088,0.2522398254465863,-0.031851297459624235,-0.024695413829665544
1.486435890197754,0.24182665474674986,0.025831540741481702,-0.08339530555605812,0.2523271102999519,-0.03125795342710677,-0.024385202727514068
1.4935920238494873,0.24167623590823134,0.026050675253831392,-0.08371579410692043,0.2524123987062441,-0.030669698593610108,-0.02406879290916868
1.501016616821289,0.2415691553012729,0.026205990823331665,-0.08394236001711637,0.2524717661836103,-0.030252631430058262,-0.0238454798412732
1.5089471340179443,0.2414216853568476,0.026422280967614085,-0.08425185913298877,0.2525522564600882,-0.02967372598959244,-0.023546128283442498
1.5160927772521973,0.2412819091109022,0.026632550871736892,-0.08454356260126544,0.25262931370949493,-0.029099572617992113,-0.023263406080752922
1.5233893394470215,0.24114503361832862,0.026835816920282463,-0.08482846699228869,0.2527030716668402,-0.028529707129857328,-0.022994202145542233
1.5308082103729248,0.24100708801532222,0.02704321376243256,-0.08511398883077002,0.2527726926724543,-0.027971343230876876,-0.02273726209543718
1.5385680198669434,0.24086923658334244,0.027238305511646875,-0.08539852296658527,0.2528399929401265,-0.027414589827175637,-0.022489635662349378
1.5460503101348877,0.240738735856745,0.027436197913686705,-0.08566357984206203,0.2529052245557252,-0.026862821251797342,-0.022246199840468533
1.5553357601165771,0.24058712434397,0.027665616688026258,-0.08597063439742574,0.25297535375040475,-0.02624035171440401,-0.02199288957139266
1.5622611045837402,0.24045863480072902,0.027864597707621237,-0.08622623219641656,0.25303454118062263,-0.025698945790611882,-0.02178560236994959
1.5701351165771484,0.24035140946134387,0.0280330587699465,-0.08643867053891562,0.25308297533715685,-0.025239031204055767,-0.021622486777475095
1.57958984375,0.2402046322505204,0.028258092233075915,-0.08673009175964573,0.25314265660097285,-0.024636543894374512,-0.021438043715846067
1.587026596069336,0.24009948791164903,0.0284242525358397,-0.0869351909659572,0.2531858811659959,-0.024186905981372738,-0.021308151436162173
1.595290184020996,0.23996055439136693,0.02864947421476343,-0.08720469024909715,0.2532400964242061,-0.023595394992210666,-0.0211585903464065
1.602569818496704,0.23983573311316703,0.028840271651243383,-0.08744759865514072,0.25328429686870746,-0.023079851179701336,-0.021057153081009
1.6098060607910156,0.2397351658393177,0.029005878722791277,-0.08763925793454558,0.25332079511197886,-0.022640534514102327,-0.020980445039365213
1.616685152053833,0.23962875427943797,0.029177634021644357,-0.08784305616337619,0.25335587259399467,-0.022204823910001635,-0.020918189938109025
1.624415397644043,0.2395080394580722,0.02936764136616825,-0.08807259119025157,0.25339682313602985,-0.021694959354613026,-0.020862837510901233
1.6309912204742432,0.23938857462742708,0.02956431713015307,-0.08829749074665696,0.2534363012097357,-0.021197054371524117,-0.02082258509531118
1.6381511688232422,0.23927196070312745,0.029749063621232672,-0.08851686789994608,0.25347519317352,-0.02069895031462369,-0.020788630792543332
1.6457409858703613,0.23917504789140506,0.029915314136665025,-0.08869559263304419,0.2535071681079989,-0.020279786164827424,-0.020768087832846848
