time,roll,pitch,com_z
0.2851686477661133,0.19519039136599456,-0.19519039136599456,-0.055240480431700274
0.29319024085998535,0.19906451177854445,-0.19906451177854445,-0.05504677441107278
0.3020510673522949,0.20319690916249938,-0.20319690916249938,-0.054840154541875026
0.310516357421875,0.2069978221742081,-0.2069978221742081,-0.0546501088912896
0.3181638717651367,0.21030576249649977,-0.21030576249649977,-0.054484711875175014
0.3261127471923828,0.21361537509956835,-0.21361537509956835,-0.05431923124502158
0.3336315155029297,0.21662335179751746,-0.21662335179751746,-0.05416883241012413
0.3408548831939697,0.21939934035711955,-0.21939934035711955,-0.05403003298214403
0.34897351264953613,0.2223844657224626,-0.2223844657224626,-0.05388077671387687
0.3563201427459717,0.2249611073295832,-0.2249611073295832,-0.05375194463352084
0.36489391326904297,0.22781651899552197,-0.22781651899552197,-0.05360917405022391
0.37181806564331055,0.2300020005270228,-0.2300020005270228,-0.053499899973648866
0.38053250312805176,0.23259775575832128,-0.23259775575832128,-0.05337011221208394
0.3877739906311035,0.23462222861208984,-0.23462222861208984,-0.05326888856939551
0.39510440826416016,0.23654788887802597,-0.23654788887802597,-0.05317260555609871
0.4025287628173828,0.23837035392871256,-0.23837035392871256,-0.053081482303564374
0.41086721420288086,0.2402625534051274,-0.2402625534051274,-0.05298687232974363
0.4181220531463623,0.2417747765705934,-0.2417747765705934,-0.05291126117147033
0.4265768527984619,0.2433786082399539,-0.2433786082399539,-0.052831069588002315
0.4348142147064209,0.24477607116417688,-0.24477607116417688,-0.05276119644179116
0.4431171417236328,0.24601877687632862,-0.24601877687632862,-0.052699061156183565
0.45031023025512695,0.24696008379556295,-0.24696008379556295,-0.05265199581022185
0.4585597515106201,0.24788436390329044,-0.24788436390329044,-0.05260578180483549
0.4654717445373535,0.2485306233182573,-0.2485306233182573,-0.05257346883408714
0.4728119373321533,0.24908861425133558,-0.24908861425133558,-0.05254556928743322
0.4807004928588867,0.24954062310586542,-0.24954062310586542,-0.05252296884470673
0.48816895484924316,0.24982733433573745,-0.24982733433573745,-0.052508633283213126
0.49751710891723633,0.24999239458540384,-0.24999239458540384,-0.05250038027072981
0.5056109428405762,0.2499611608066038,-0.2499611608066038,-0.05250194195966981
0.512657880783081,0.24980236014367607,-0.24980236014367607,-0.0525098819928162
0.5196311473846436,0.2495247047592975,-0.2495247047592975,-0.05252376476203513
0.5262305736541748,0.24915164122257533,-0.24915164122257533,-0.05254241793887124
0.5332443714141846,0.2486377675905893,-0.2486377675905893,-0.05256811162047054
0.5400805473327637,0.2480207385908933,-0.2480207385908933,-0.052598963070455335
0.5476288795471191,0.24720655553721868,-0.24720655553721868,-0.05263967222313907
0.555457592010498,0.24621528715129445,-0.24621528715129445,-0.05268923564243528
0.562157392501831,0.24524867360916872,-0.24524867360916872,-0.052737566319541566
0.5690517425537109,0.2441405719132278,-0.2441405719132278,-0.05279297140433861
0.5766479969024658,0.24278706722324184,-0.24278706722324184,-0.05286064663883791
0.5835714340209961,0.24143298886306438,-0.24143298886306438,-0.05292835055684678
0.5905208587646484,0.23995896995945537,-0.23995896995945537,-0.05300205150202724
0.5977993011474609,0.23829255501735203,-0.23829255501735203,-0.0530853722491324
0.604762077331543,0.23658180214325197,-0.23658180214325197,-0.053170909892837404
0.6114230155944824,0.2348392580243832,-0.2348392580243832,-0.053258037098780846
0.617995023727417,0.23301919398694415,-0.23301919398694415,-0.053349040300652795
0.6250007152557373,0.23096966815078607,-0.23096966815078607,-0.053451516592460696
0.6332790851593018,0.22840369068455588,-0.22840369068455588,-0.05357981546577221
0.6401376724243164,0.22616070343780742,-0.22616070343780742,-0.053691964828109624
0.6472504138946533,0.2237237099503754,-0.2237237099503754,-0.05381381450248123
0.6549372673034668,0.22096445820088967,-0.22096445820088967,-0.05395177708995552
0.6621429920196533,0.21826087072452455,-0.21826087072452455,-0.05408695646377377
0.6691174507141113,0.21553752256918676,-0.21553752256918676,-0.054223123871540664
0.6761572360992432,0.21268373913417654,-0.21268373913417654,-0.05436581304329118
0.6843061447143555,0.20925053512911934,-0.20925053512911934,-0.05453747324354403
0.6908745765686035,0.20638327367186918,-0.20638327367186918,-0.05468083631640654
0.6991662979125977,0.20263842920782454,-0.20263842920782454,-0.05486807853960878
0.707852840423584,0.19856784233785882,-0.19856784233785882,-0.05507160788310706
0.7164864540100098,0.19437553240550534,-0.19437553240550534,-0.055281223379724735
0.7230360507965088,0.19109962865006894,-0.19109962865006894,-0.055445018567496555
0.7298154830932617,0.18762357270791036,-0.18762357270791036,-0.05561882136460449
0.7366065979003906,0.18405620208893927,-0.18405620208893927,-0.05579718989555304
0.7439346313476562,0.1801128648761939,-0.1801128648761939,-0.05599435675619031
0.751457929611206,0.17596516755826408,-0.17596516755826408,-0.0562017416220868
0.7585232257843018,0.17198043011633288,-0.17198043011633288,-0.05640097849418336
0.7669930458068848,0.16709206774321306,-0.16709206774321306,-0.05664539661283935
0.7739145755767822,0.16300930561432758,-0.16300930561432758,-0.05684953471928362
0.7811446189880371,0.15866229137262405,-0.15866229137262405,-0.05706688543136879
0.7880206108093262,0.15445217475398476,-0.15445217475398476,-0.05727739126230077
0.7950634956359863,0.1500651735864704,-0.1500651735864704,-0.05749674132067648
0.8024148941040039,0.1454076741116756,-0.1454076741116756,-0.057729616294416225
0.809624195098877,0.14076486466217286,-0.14076486466217286,-0.05796175676689136
0.816582441329956,0.1362152324008674,-0.1362152324008674,-0.05818923837995663
0.8236570358276367,0.13152280802959831,-0.13152280802959831,-0.05842385959852009
0.8306646347045898,0.12681076703597569,-0.12681076703597569,-0.05865946164820122
0.8372282981872559,0.12234145135520069,-0.12234145135520069,-0.05888292743223997
0.8444178104400635,0.1173863600465689,-0.1173863600465689,-0.059130681997671554
0.8513820171356201,0.11252942969621371,-0.11252942969621371,-0.05937352851518932
0.8581991195678711,0.10772290727042916,-0.10772290727042916,-0.05961385463647855
0.8657853603363037,0.10231610480132568,-0.10231610480132568,-0.05988419475993372
0.8727679252624512,0.09728811575693982,-0.09728811575693982,-0.06013559421215301
0.8796346187591553,0.09229789521208454,-0.09229789521208454,-0.060385105239395775
0.8869037628173828,0.08696845181800042,-0.08696845181800042,-0.06065157740909998
0.8943819999694824,0.0814384088489966,-0.0814384088489966,-0.06092807955755017
0.9020037651062012,0.07575599934054003,-0.07575599934054003,-0.061212200032973
0.9087984561920166,0.07065349728282946,-0.07065349728282946,-0.06146732513585853
0.9164321422576904,0.06488266244349519,-0.06488266244349519,-0.06175586687782524
0.9246833324432373,0.05860315028090188,-0.05860315028090188,-0.06206984248595491
0.9318437576293945,0.05312169407693634,-0.05312169407693634,-0.062343915296153185
0.9393606185913086,0.047338508000269314,-0.047338508000269314,-0.06263307459998654
0.9468023777008057,0.04158708833913616,-0.04158708833913616,-0.0629206455830432
0.954164981842041,0.035874465061572006,-0.035874465061572006,-0.0632062767469214
0.9620587825775146,0.02972845038183604,-0.02972845038183604,-0.0635135774809082
0.9714467525482178,0.022395605256070872,-0.022395605256070872,-0.06388021973719646
0.9793088436126709,0.016239354252357424,-0.016239354252357424,-0.06418803228738212
0.9888021945953369,0.008792921911808249,-0.008792921911808249,-0.06456035390440959
0.9970366954803467,0.0023273403098283962,-0.0023273403098283962,-0.06488363298450858
1.0047972202301025,-0.003767585330916867,0.003767585330916867,-0.06481162073345416
1.012812614440918,-0.010060286682374436,0.010060286682374436,-0.06449698566588127
1.0209195613861084,-0.01641836006015529,0.01641836006015529,-0.06417908199699224
1.0292749404907227,-0.022960084662561053,0.022960084662561053,-0.06385199576687195
1.0367121696472168,-0.028769788443032754,0.028769788443032754,-0.06356151057784837
1.0435795783996582,-0.03412049398820144,0.03412049398820144,-0.06329397530058993
1.0511164665222168,-0.03997444894080611,0.03997444894080611,-0.0630012775529597
1.059190034866333,-0.04622030041243466,0.04622030041243466,-0.06268898497937828
1.067319631576538,-0.05247944370264088,0.05247944370264088,-0.06237602781486795
1.0761725902557373,-0.05925644725099502,0.05925644725099502,-0.06203717763745026
1.0850238800048828,-0.06598635288098814,0.06598635288098814,-0.06170068235595059
1.0939407348632812,-0.07271450862910422,0.07271450862910422,-0.06136427456854479
1.1041021347045898,-0.08031187114554417,0.08031187114554417,-0.060984406442722794
1.1121153831481934,-0.08624579480107725,0.08624579480107725,-0.06068771025994615
1.1191189289093018,-0.09138738890491153,0.09138738890491153,-0.06043063055475442
1.1266355514526367,-0.09685636781342502,0.09685636781342502,-0.06015718160932876
1.1340107917785645,-0.10217000445603211,0.10217000445603211,-0.059891499777198404
1.1415753364562988,-0.10756302680728372,0.10756302680728372,-0.05962184865963582
1.1486990451812744,-0.11258627799932378,0.11258627799932378,-0.05937068610003382
1.1558525562286377,-0.11757379927267365,0.11757379927267365,-0.059121310036366316
1.1659681797027588,-0.12452460622584885,0.12452460622584885,-0.05877376968870757
1.172914981842041,-0.12922559140462814,0.12922559140462814,-0.0585387204297686
1.1817841529846191,-0.135137720095405,0.135137720095405,-0.058243113995229745
1.1894621849060059,-0.14017128605765275,0.14017128605765275,-0.05799143569711737
1.1975080966949463,-0.1453584698742969,0.1453584698742969,-0.05773207650628515
1.2057154178619385,-0.1505540099396946,0.1505540099396946,-0.05747229950301527
1.2125051021575928,-0.15477663424937324,0.15477663424937324,-0.05726116828753133
1.2189390659332275,-0.15871307895418907,0.15871307895418907,-0.05706434605229055
1.225935459136963,-0.16291998640144634,0.16291998640144634,-0.056854000679927685
1.2340242862701416,-0.16768554191944202,0.16768554191944202,-0.05661572290402791
1.240898609161377,-0.17165057510705573,0.17165057510705573,-0.056417471244647216
1.247755765914917,-0.17552595326821505,0.17552595326821505,-0.05622370233658924
1.2550206184387207,-0.17954284345600535,0.17954284345600535,-0.056022857827199735
1.2620201110839844,-0.1833245761950915,0.1833245761950915,-0.055833771190245435
1.2691242694854736,-0.18707220987129305,0.18707220987129305,-0.055646389506435356
1.2759318351745605,-0.19057598225249994,0.19057598225249994,-0.055471200887375005
1.2854835987091064,-0.1953448546977144,0.1953448546977144,-0.055232757265114285
1.2921173572540283,-0.19855362042549285,0.19855362042549285,-0.05507231897872536
1.298976182937622,-0.20178056271952363,0.20178056271952363,-0.05491097186402383
1.3062102794647217,-0.2050825215383703,0.2050825215383703,-0.05474587392308148
1.313077688217163,-0.2081191313041511,0.2081191313041511,-0.05459404343479244
1.3206064701080322,-0.21133682338861454,0.21133682338861454,-0.05443315883056928
1.3273088932037354,-0.2141019242731683,0.2141019242731683,-0.05429490378634158
1.33426833152771,-0.21687258931870984,0.21687258931870984,-0.0541563705340645
1.3427271842956543,-0.22010049721458647,0.22010049721458647,-0.05399497513927068
1.3491861820220947,-0.22246072571282666,0.22246072571282666,-0.05387696371435866
1.355912208557129,-0.2248211646666815,0.2248211646666815,-0.05375894176666593
1.362426519393921,-0.22701162591183974,0.22701162591183974,-0.05364941870440801
1.369680404663086,-0.2293388528605457,0.2293388528605457,-0.053533057356972724
1.3771917819976807,-0.2316231620033267,0.2316231620033267,-0.053418841899833674
1.3839595317840576,-0.2335709056516072,0.2335709056516072,-0.05332145471741964
1.390645980834961,-0.2353915671596131,0.2353915671596131,-0.053230421642019354
1.3973352909088135,-0.23710907674701617,0.23710907674701617,-0.05314454616264919
1.405634880065918,-0.2390943967113865,0.2390943967113865,-0.053045280164430685
1.4135348796844482,-0.24083316185870077,0.24083316185870077,-0.05295834190706497
1.4202866554260254,-0.24220168178890722,0.24220168178890722,-0.05288991591055464
1.4278249740600586,-0.24360085197586492,0.24360085197586492,-0.05281995740120676
1.435206413269043,-0.24483852636901177,0.24483852636901177,-0.05275807368154942
1.4420349597930908,-0.2458662751973653,0.2458662751973653,-0.05270668624013173
1.4486663341522217,-0.24675605966529401,0.24675605966529401,-0.0526621970167353
1.456212043762207,-0.24763824890834313,0.24763824890834313,-0.05261808755458284
1.4633796215057373,-0.24834736727365345,0.24834736727365345,-0.05258263163631732
1.4701511859893799,-0.2489016376104558,0.2489016376104558,-0.05255491811947721
1.477102279663086,-0.24935344278018898,0.24935344278018898,-0.052532327860990546
1.4836513996124268,-0.24967033302447705,0.24967033302447705,-0.05251648334877615
1.490976333618164,-0.24989955074176012,0.24989955074176012,-0.052505022462912
1.4977359771728516,-0.24999367632516686,0.24999367632516686,-0.05250031618374165
1.5050158500671387,-0.2499689622761933,0.2499689622761933,-0.052501551886190344
1.5119311809539795,-0.24982439948905533,0.24982439948905533,-0.052508780025547236
1.518904209136963,-0.24955924308826372,0.24955924308826372,-0.052522037845586816
1.5265288352966309,-0.24913224979322546,0.24913224979322546,-0.052543387510338734
1.5329973697662354,-0.24865791677071022,0.24865791677071022,-0.052567104161464484
1.5396614074707031,-0.24806186486076326,0.24806186486076326,-0.052596906756961846
1.5465879440307617,-0.24732710778825398,0.24732710778825398,-0.05263364461058731
1.5532290935516357,-0.2465126493625861,0.2465126493625861,-0.05267436753187069
1.5604608058929443,-0.24550373906455952,0.24550373906455952,-0.05272481304677203
1.5670523643493652,-0.24447373877163142,0.24447373877163142,-0.052776313061418424
1.573740005493164,-0.243321591927608,0.243321591927608,-0.052833920403619596
1.580488920211792,-0.2420500084977245,0.2420500084977245,-0.05289749957511378
1.5871756076812744,-0.24068284097199202,0.24068284097199202,-0.05296585795140041
1.595224380493164,-0.23889637619061085,0.23889637619061085,-0.05305518119046945
1.6022088527679443,-0.2372223171256172,0.2372223171256172,-0.053138884143719145
1.6092534065246582,-0.2354181718635462,0.2354181718635462,-0.05322909140682269
1.6159651279449463,-0.23359199578060685,0.23359199578060685,-0.053320400210969655
1.623302698135376,-0.231476736292731,0.231476736292731,-0.053426163185363446
1.630000352859497,-0.22943854635719385,0.22943854635719385,-0.053528072682140306
1.6366660594940186,-0.2273092257741252,0.2273092257741252,-0.053634538711293735
1.6436185836791992,-0.22498209544460843,0.22498209544460843,-0.053750895227769574
1.6502537727355957,-0.22266107422002537,0.22266107422002537,-0.05386694628899874
1.656912088394165,-0.22023471159399663,0.22023471159399663,-0.053988264420300164
1.663832664489746,-0.21761066529590492,0.21761066529590492,-0.05411946673520476
1.6705994606018066,-0.21494546083224056,0.21494546083224056,-0.05425272695838798
1.6774792671203613,-0.2121361702163685,0.2121361702163685,-0.05439319148918157
1.6848812103271484,-0.20900304807718545,0.20900304807718545,-0.05454984759614073
1.6920273303985596,-0.20587097208134592,0.20587097208134592,-0.0547064513959327
1.6986591815948486,-0.20287143514143777,0.20287143514143777,-0.05485642824292811
1.7051467895507812,-0.19985192197320908,0.19985192197320908,-0.05500740390133954
1.711822748184204,-0.19665809179779656,0.19665809179779656,-0.05516709541011017
1.718442440032959,-0.19340576526647113,0.19340576526647113,-0.055329711736676446
1.7251942157745361,-0.19000239135042984,0.19000239135042984,-0.055499880432478506
1.7320799827575684,-0.1864434427287591,0.1864434427287591,-0.05567782786356204
1.7387089729309082,-0.18293476642376752,0.18293476642376752,-0.05585326167881163
1.745370864868164,-0.1793287495282865,0.1793287495282865,-0.056033562523585684
1.752692699432373,-0.17527496947868357,0.17527496947868357,-0.05623625152606582
1.759577989578247,-0.17137823989628986,0.17137823989628986,-0.05643108800518551
1.7666232585906982,-0.1673079857906408,0.1673079857906408,-0.05663460071046797
1.7736165523529053,-0.16318670060658075,0.16318670060658075,-0.05684066496967097
1.780224084854126,-0.15922035084064992,0.15922035084064992,-0.05703898245796751
1.7872352600097656,-0.1549367218230499,0.1549367218230499,-0.057253163908847514
1.7948358058929443,-0.15020816189116554,0.15020816189116554,-0.05748959190544173
1.8021750450134277,-0.14556086867641144,0.14556086867641144,-0.05772195656617943
1.8088746070861816,-0.14125100593099682,0.14125100593099682,-0.05793744970345016
1.8156697750091553,-0.13681573281866796,0.13681573281866796,-0.0581592133590666
1.8226194381713867,-0.13221514514139068,0.13221514514139068,-0.058389242742930475
1.8300902843475342,-0.12719931432463388,0.12719931432463388,-0.058640034283768315
1.8374419212341309,-0.1221951072076588,0.1221951072076588,-0.05889024463961706
1.844505786895752,-0.11732534964868889,0.11732534964868889,-0.05913373251756556
1.852447509765625,-0.11178153190736,0.11178153190736,-0.059410923404632
1.8593077659606934,-0.10693650657128177,0.10693650657128177,-0.05965317467143591
1.8666095733642578,-0.10172512340196338,0.10172512340196338,-0.05991374382990183
1.8745450973510742,-0.09600084368760031,0.09600084368760031,-0.06019995781561999
1.8818168640136719,-0.09070289081731041,0.09070289081731041,-0.060464855459134485
1.888697624206543,-0.08564618000730329,0.08564618000730329,-0.06071769099963484
1.895256519317627,-0.08078872064558651,0.08078872064558651,-0.06096056396772068
1.9020047187805176,-0.07575528554259289,0.07575528554259289,-0.06121223572287035
1.9091405868530273,-0.07039570198509405,0.07039570198509405,-0.061480214900745296
1.9165449142456055,-0.06479712235485491,0.06479712235485491,-0.06176014388225726
1.92315673828125,-0.059768049038802645,0.059768049038802645,-0.06201159754805988
1.9302189350128174,-0.05436798744627547,0.05436798744627547,-0.06228160062768623
1.9371964931488037,-0.04900635173700277,0.04900635173700277,-0.06254968241314987
1.9453768730163574,-0.042690657207148444,0.042690657207148444,-0.06286546713964258
1.952028512954712,-0.037534257240362176,0.037534257240362176,-0.06312328713798189
1.9585354328155518,-0.032474170871130276,0.032474170871130276,-0.0633762914564435
1.965498447418213,-0.027044428773286902,0.027044428773286902,-0.06364777856133566
1.9729924201965332,-0.021186262289739494,0.021186262289739494,-0.06394068688551302
1.9794304370880127,-0.01614405546861375,0.01614405546861375,-0.06419279722656931
1.9864509105682373,-0.010638216817543816,0.010638216817543816,-0.0644680891591228
1.9935357570648193,-0.005076655563597127,0.005076655563597127,-0.06474616722182014
2.0002682209014893,0.00021066017848486718,-0.00021066017848486718,-0.06498946699107576
2.008284330368042,0.0065057633491093225,-0.0065057633491093225,-0.06467471183254453
2.0148980617523193,0.01169663884132574,-0.01169663884132574,-0.06441516805793371
2.022942543029785,0.018003433830254684,-0.018003433830254684,-0.06409982830848726
2.0305674076080322,0.02397070383883454,-0.02397070383883454,-0.06380146480805828
2.0374274253845215,0.02932774372923011,-0.02932774372923011,-0.0635336128135385
2.044332504272461,0.03470621109293921,-0.03470621109293921,-0.06326468944535305
2.0509018898010254,0.039808080062887496,-0.039808080062887496,-0.06300959599685563
2.0576939582824707,0.045065034588683966,-0.045065034588683966,-0.06274674827056581
2.065521240234375,0.05109763102221443,-0.05109763102221443,-0.06244511844888928
2.0727758407592773,0.05666134511855374,-0.05666134511855374,-0.06216693274407231
2.0797624588012695,0.061991751339191756,-0.061991751339191756,-0.06190041243304042
2.086604595184326,0.06718299890300997,-0.06718299890300997,-0.061640850054849504
2.0943541526794434,0.07302510690219186,-0.07302510690219186,-0.06134874465489041
2.101412057876587,0.07830823297493045,-0.07830823297493045,-0.06108458835125347
2.1084749698638916,0.08355656699255629,-0.08355656699255629,-0.06082217165037219
2.11521577835083,0.08852722212493253,-0.08852722212493253,-0.06057363889375338
2.12250018119812,0.09385402470974309,-0.09385402470974309,-0.06030729876451285
2.12939453125,0.09885036973695409,-0.09885036973695409,-0.060057481513152294
2.1362648010253906,0.10378313797695132,-0.10378313797695132,-0.05981084310115243
2.143216371536255,0.10872506279410762,-0.10872506279410762,-0.05956374686029462
2.1509883403778076,0.11418871226404281,-0.11418871226404281,-0.05929056438679786
2.158609628677368,0.11948035004665271,-0.11948035004665271,-0.05902598249766736
2.1667301654815674,0.12504318780379803,-0.12504318780379803,-0.058747840609810094
2.1736748218536377,0.12973609027880598,-0.12973609027880598,-0.0585131954860597
2.1822078227996826,0.13541754622902788,-0.13541754622902788,-0.05822912268854861
2.18906307220459,0.13991161997076604,-0.13991161997076604,-0.0580044190014617
2.196641445159912,0.1448041458256355,-0.1448041458256355,-0.05775979270871823
2.2045867443084717,0.14984537604240525,-0.14984537604240525,-0.05750773119787974
2.2117090225219727,0.15428514576589322,-0.15428514576589322,-0.05728574271170534
2.219895601272583,0.15929281096628653,-0.15929281096628653,-0.057035359451685676
2.2276182174682617,0.16392015766770462,-0.16392015766770462,-0.05680399211661477
2.2369325160980225,0.16937262872974354,-0.16937262872974354,-0.056531368563512825
2.2455596923828125,0.17429360498201318,-0.17429360498201318,-0.05628531975089934
2.253950357437134,0.17895689768331174,-0.17895689768331174,-0.05605215511583442
2.2623002529144287,0.18347410028434985,-0.18347410028434985,-0.05582629498578251
2.2707791328430176,0.18793188147574885,-0.18793188147574885,-0.05560340592621255
2.278163194656372,0.19170554582463306,-0.19170554582463306,-0.05541472270876835
2.2893033027648926,0.1972029068194847,-0.1972029068194847,-0.05513985465902577
2.297177314758301,0.2009432336121346,-0.2009432336121346,-0.05495283831939327
2.3052330017089844,0.20464260000120457,-0.20464260000120457,-0.054767869999939774
2.3124611377716064,0.20785044423247045,-0.20785044423247045,-0.054607477788376484
2.319706439971924,0.21095835059314103,-0.21095835059314103,-0.05445208247034295
2.328217029571533,0.21446930280991025,-0.21446930280991025,-0.05427653485950449
2.3360300064086914,0.2175575497953143,-0.2175575497953143,-0.05412212251023429
2.343301773071289,0.22031414864177234,-0.22031414864177234,-0.05398429256791138
2.3506083488464355,0.22296813897613524,-0.22296813897613524,-0.05385159305119324
2.3582165241241455,0.2256068100586435,-0.2256068100586435,-0.05371965949706783
2.365473508834839,0.22800360629703836,-0.22800360629703836,-0.05359981968514809
2.372589588165283,0.23023879715725795,-0.23023879715725795,-0.053488060142137105
2.3805437088012695,0.23260098175341137,-0.23260098175341137,-0.053369950912329434
2.3887076377868652,0.23487442908169995,-0.23487442908169995,-0.053256278545915005
2.3987011909484863,0.2374469279247339,-0.2374469279247339,-0.05312765360376331
2.4058303833007812,0.2391392080731876,-0.2391392080731876,-0.05304303959634062
2.4137961864471436,0.24088814590671637,-0.24088814590671637,-0.052955592704664184
2.420548677444458,0.2422525984927064,-0.2422525984927064,-0.05288737007536468
2.4283154010772705,0.24368715391518178,-0.24368715391518178,-0.05281564230424091
2.4368069171905518,0.24508954231729246,-0.24508954231729246,-0.05274552288413537
2.445732355117798,0.2463755715786549,-0.2463755715786549,-0.05268122142106726
2.452803373336792,0.24725693641011057,-0.24725693641011057,-0.052637153179494474
2.4618465900421143,0.24820627254837607,-0.24820627254837607,-0.052589686372581206
2.4711761474609375,0.24897572391772968,-0.24897572391772968,-0.05255121380411352
2.479459762573242,0.24947968065641063,-0.24947968065641063,-0.05252601596717948
2.4865055084228516,0.24977537516800535,-0.24977537516800535,-0.05251123124159973
2.49363374710083,0.24995000080000385,-0.24995000080000385,-0.05250249995999981
2.5019659996032715,0.24999523157199965,-0.24999523157199965,-0.052500238421400024
2.508754014968872,0.2499054640581605,-0.2499054640581605,-0.05250472679709198
2.5151689052581787,0.24971618454176794,-0.24971618454176794,-0.052514190772911605
2.5217437744140625,0.2494169433655681,-0.2494169433655681,-0.0525291528317216
2.5283143520355225,0.24901159113515564,-0.24901159113515564,-0.05254942044324223
2.536722183227539,0.24833817606378275,-0.24833817606378275,-0.052583091196810865
2.543621063232422,0.2476561895818108,-0.2476561895818108,-0.05261719052090946
2.550903558731079,0.24681007623825899,-0.24681007623825899,-0.05265949618808705
2.5575242042541504,0.24592874117973437,-0.24592874117973437,-0.052703562941013284
2.5644912719726562,0.24488641445484816,-0.24488641445484816,-0.0527556792772576
2.571347236633301,0.2437461847700681,-0.2437461847700681,-0.05281269076149659
2.5779709815979004,0.24253717719369336,-0.24253717719369336,-0.052873141140315334
2.5850229263305664,0.24113460261223213,-0.24113460261223213,-0.0529432698693884
2.5917932987213135,0.23967666755350267,-0.23967666755350267,-0.05301616662232487
2.6001064777374268,0.2377382734779611,-0.2377382734779611,-0.05311308632610195
2.607311725616455,0.23592699479440338,-0.23592699479440338,-0.05320365026027984
2.6145265102386475,0.2339921984419195,-0.2339921984419195,-0.05330039007790403
2.6222689151763916,0.2317822233649089,-0.2317822233649089,-0.05341088883175455
2.6289796829223633,0.22975573367885319,-0.22975573367885319,-0.05351221331605734
2.636019229888916,0.22752023389216322,-0.22752023389216322,-0.05362398830539184
2.643089771270752,0.22516288369981027,-0.22516288369981027,-0.05374185581500949
2.6504547595977783,0.2225892531885021,-0.2225892531885021,-0.0538705373405749
2.6578385829925537,0.21988942515010268,-0.21988942515010268,-0.05400552874249487
2.664677381515503,0.21728330833181278,-0.21728330833181278,-0.05413583458340936
2.671477794647217,0.21459236723792707,-0.21459236723792707,-0.05427038163810365
2.6792545318603516,0.21139512308086278,-0.21139512308086278,-0.054430243845956856
2.686821222305298,0.20816311069850374,-0.20816311069850374,-0.05459184446507481
2.6934804916381836,0.20522131849338432,-0.20522131849338432,-0.054738934075330786
2.700594425201416,0.20197948239463553,-0.20197948239463553,-0.05490102588026823
2.7079017162323,0.19854451748814853,-0.19854451748814853,-0.055072774125592576
2.7156295776367188,0.1947980572204526,-0.1947980572204526,-0.05526009713897737
2.722463846206665,0.1913890731471908,-0.1913890731471908,-0.05543054634264046
2.728945255279541,0.18807456405314033,-0.18807456405314033,-0.05559627179734299
2.735644578933716,0.18456668152477304,-0.18456668152477304,-0.05577166592376135
2.743011236190796,0.18061505919127294,-0.18061505919127294,-0.055969247040436355
2.750044822692871,0.17675180079691266,-0.17675180079691266,-0.05616240996015437
