time,L1_J1,L1_J2,L1_J3,L4_J1,L4_J2,L4_J3
0.4039158821105957,-0.2796025693052767,-0.6419136631884117,-0.41870309461945054,-2.7406392783398603,-5.280122479927504,-3.4437137511429796
0.410677433013916,-0.28818009180519283,-0.6293439459168713,-0.41059950479019675,-2.7333684183317555,-5.197472104941356,-3.394517068771453
0.41820669174194336,-0.2984626658520275,-0.6063490220985406,-0.3958430194293868,-2.7295529554261435,-5.20072441014308,-3.400254089662754
0.4247467517852783,-0.30533798880153784,-0.5905648952059472,-0.38568626727677285,-2.719388115312527,-5.051003968049845,-3.308862337024574
0.4314594268798828,-0.3132805292295462,-0.5735634596763262,-0.37477361848643437,-2.7129429966527434,-5.019601811021982,-3.2923926899357294
0.4386739730834961,-0.32849635423460344,-0.5313164004893127,-0.347764282911504,-2.692763570511994,-5.213363767590751,-3.419880665840284
0.44561076164245605,-0.3345487071957394,-0.511981159578506,-0.3353656698525918,-2.686098184036278,-5.165699639222171,-3.3931020900379885
0.45261478424072266,-0.34271469418745165,-0.5134756883348596,-0.33623166868204457,-2.68416459163619,-4.909904499323627,-3.2347722901906484
0.45916199684143066,-0.3518828519211903,-0.512127382602347,-0.3352943589814852,-2.6747509091598745,-4.928790345751803,-3.2505917187320827
0.4658229351043701,-0.3605836610090353,-0.5068140834891102,-0.33183639911155294,-2.6723663393789208,-4.808956757777751,-3.1778395162259994
0.47280144691467285,-0.37115260141244766,-0.49563034960246777,-0.32462135104986806,-2.663862402340939,-4.788704202775362,-3.169302777226661
0.4791524410247803,-0.3748963916616728,-0.4703067452374923,-0.30843696482955796,-2.652901139139882,-4.768208791530343,-3.1600320762035263
0.48702335357666016,-0.38580998866076754,-0.4454407617704837,-0.2925131680323791,-2.650482013270514,-4.810057622286932,-3.191417792100702
0.4935145378112793,-0.3932840059904516,-0.4648147398590725,-0.3047837172034798,-2.6412420566520343,-4.5180039759388535,-3.0100127465657565
0.5006437301635742,-0.4016618409882963,-0.4568952728741598,-0.2996542598778192,-2.642871245067199,-4.532907255090725,-3.0226808313865705
0.5078940391540527,-0.41265410681910464,-0.44504805247183254,-0.29203991575419647,-2.63370953594511,-4.530579015998381,-3.026568989560215
0.5156416893005371,-0.4193673209769667,-0.4365439829426538,-0.2865538771083007,-2.6280094029361485,-4.429877904467482,-2.9676675711652925
0.5225667953491211,-0.4260578359955971,-0.42085262134710055,-0.2764888085218878,-2.6166276939002895,-4.4426772731693775,-2.980595836036499
0.5292191505432129,-0.4389306595863455,-0.4316438462401476,-0.28328709287041964,-2.604229053127653,-4.3027656694798715,-2.895835559177889
0.535872220993042,-0.4468317420891944,-0.4364603714822152,-0.2862786828797897,-2.5970900795095293,-4.282321392105618,-2.8885142521592435
0.5438017845153809,-0.4618158891886013,-0.42991066255993365,-0.28201654417623456,-2.58620135097637,-4.228126316998245,-2.8592914321549134
0.5517439842224121,-0.468044549777419,-0.4233811099826358,-0.2777809420198749,-2.579987743147095,-4.2086611049019975,-2.8526072276109886
0.55877685546875,-0.47532190049292533,-0.42044464076855675,-0.27582310551714834,-2.57294753543371,-4.169466426128324,-2.834083351502172
0.5652449131011963,-0.4775691172015341,-0.41302328709441405,-0.2710411147428429,-2.571274603347563,-4.1311699418311445,-2.8146472893994683
0.5718927383422852,-0.47998752246952636,-0.3361689690894965,-0.2220129321495507,-2.5576592913025538,-4.021585625461793,-2.7502614280668563
0.5792627334594727,-0.4961979413182791,-0.42096252796862194,-0.27593630548090564,-2.55076134413301,-3.9587559234729346,-2.715892300514912
0.5859272480010986,-0.5045014958062596,-0.4263432010037084,-0.27930012460821285,-2.545474075162412,-3.95156436920093,-2.7171530480911077
0.5924890041351318,-0.5120311937108206,-0.4269604078514545,-0.2796306556032998,-2.535883761928184,-3.8995946192827535,-2.6887635979438964
0.5992822647094727,-0.5064949613916747,-0.33225279871682717,-0.21926808511936033,-2.5182688580404933,-3.890400309516279,-2.6886395809961803
0.6061356067657471,-0.5167378719780058,-0.40624083796419064,-0.2663410010637827,-2.5154430900332976,-3.868323072623043,-2.6802035071766435
0.6130526065826416,-0.5281252864364321,-0.42374581324442623,-0.27743262068711827,-2.5022711020847783,-3.8256473957990362,-2.658495976371425
0.6196603775024414,-0.5268123035983284,-0.420080643084716,-0.2750608963765879,-2.4976186381677765,-3.866165296701466,-2.6895442380895593
0.6266727447509766,-0.5383323142612593,-0.41331160582116616,-0.27071235629774043,-2.4917949836230413,-3.856080444333876,-2.6887769038158065
0.6342287063598633,-0.5441155690632532,-0.41920528446134353,-0.2744036204271796,-2.4811918841976053,-3.7842548718930713,-2.648296250041095
0.6428477764129639,-0.5510563983012311,-0.4330983607984147,-0.2831888364954873,-2.4821761665449333,-3.7945451206628453,-2.6608234620163547
0.6501200199127197,-0.5554669822504622,-0.4327482342209796,-0.28293404082204465,-2.4845424131803,-3.7464014096695446,-2.636282126704975
0.658010721206665,-0.5638735318209611,-0.4509680772825598,-0.2944702506988141,-2.4838334892326763,-3.6768583692767853,-2.5964592107842566
0.6663379669189453,-0.5776118761846869,-0.4693318058822292,-0.3060823481220444,-2.4808170786496966,-3.652953138741577,-2.586851700834082
0.6749312877655029,-0.5808500853945429,-0.4781877648203847,-0.3116447462681972,-2.47798565962408,-3.654919405459955,-2.5946370976786355
0.6824045181274414,-0.5932675552353094,-0.4888733461967103,-0.31838267535114445,-2.4728932374762342,-3.60658925066176,-2.569809970404457
0.6892397403717041,-0.5958280793963042,-0.48634391052810505,-0.3167136768174303,-2.4741878807582376,-3.6361463355242054,-2.594527103064634
0.6962792873382568,-0.603133100506472,-0.500929243468255,-0.3259402100281347,-2.4771121468665767,-3.616143379190201,-2.5872222137970793
0.7025866508483887,-0.6027192670090074,-0.41647368330549017,-0.2721116972675004,-2.4828831365801003,-3.61147859415503,-2.589036978111314
0.7107679843902588,-0.6178024956150019,-0.5294361249549475,-0.34394066665096434,-2.4807105932299836,-3.5355986599014373,-2.545618208199983
0.7186706066131592,-0.6255278116801926,-0.5554985057084073,-0.36043702568541297,-2.4748261127805105,-3.495850280808147,-2.525611834928556
0.7263815402984619,-0.6176748159548806,-0.47810707526995827,-0.31108814204293717,-2.485085954379049,-3.47937459612448,-2.5199578480648683
0.7336761951446533,-0.6374446574489762,-0.5754284307561055,-0.3729656585150834,-2.4825751234040707,-3.505714689786098,-2.543256712612717
0.7410106658935547,-0.6478329796141807,-0.6029719518233019,-0.3903938896308436,-2.481650251311671,-3.435412089247232,-2.5032062757618907
0.7479188442230225,-0.6510822218854805,-0.6092341758323068,-0.3942969471784598,-2.485238910376135,-3.444202845319605,-2.514451103703994
0.7553083896636963,-0.6609695245475357,-0.6304705455096412,-0.40771131179212167,-2.487786744242978,-3.4268263270278556,-2.5080862483612294
0.762596845626831,-0.6623402978021826,-0.6335551216255886,-0.4095724208417926,-2.4947690792837296,-3.4758006148970377,-2.5460367486347106
0.7701559066772461,-0.6737084673168371,-0.6578828579987351,-0.4249328610032729,-2.4959673252535217,-3.4190805253126344,-2.5147356492765955
0.7767684459686279,-0.6729795322662482,-0.6689107721922605,-0.4318531848680526,-2.503865085797237,-3.4450842220938567,-2.536465414790618
0.7837622165679932,-0.6806398036521283,-0.6956484563245341,-0.4487473599575122,-2.502423100282476,-3.368902574800802,-2.4925020163420575
0.7907168865203857,-0.6879214331867027,-0.7199804778752039,-0.46409424097081686,-2.5070938580026407,-3.3300774293316557,-2.472841839238807
0.7974929809570312,-0.6913193140757282,-0.7350257287161346,-0.47353936120287293,-2.513923232133154,-3.3855754438238974,-2.5144068617543
0.804497241973877,-0.6911136703355781,-0.7419790732141294,-0.4778381993150596,-2.5177760085030063,-3.3323510565694154,-2.4852557698444455
0.8110044002532959,-0.7038343229408246,-0.7694289013354331,-0.49515461237000963,-2.5228436529102125,-3.3353881593192725,-2.4918721491416607
0.8179588317871094,-0.7060688923013553,-0.7972686585196389,-0.512719658046888,-2.52722356515733,-3.323270923326348,-2.4887821936860455
0.8250927925109863,-0.7093513722270215,-0.8166040302783952,-0.5248724374839265,-2.537296010792251,-3.2801721793062826,-2.4662258808588273
0.8322365283966064,-0.7125491115775119,-0.8383188288593555,-0.5385216209093784,-2.539079675878324,-3.282478395650771,-2.4731730921265207
0.8397049903869629,-0.7198110805163997,-0.8678805916080923,-0.5571465863845761,-2.546095844542598,-3.2711470990557707,-2.471334980523279
0.8463826179504395,-0.7244581814887474,-0.8826391517191109,-0.566375397126594,-2.5568221779715294,-3.266470630678964,-2.473009718657667
0.8540928363800049,-0.7233447023462587,-0.9057667375289057,-0.580887945321145,-2.5623784514089145,-3.223056767099198,-2.4508643876018037
0.8608255386352539,-0.7299396196156775,-0.9245499451545527,-0.592649451773315,-2.572569396424894,-3.2347181299981824,-2.463823205820419
0.8679494857788086,-0.7294771364373877,-0.9526804650575234,-0.6103601961375882,-2.5809851126203576,-3.2535643125686486,-2.4809553312157195
0.874617338180542,-0.7350895937491247,-0.9760438938433111,-0.6250273622758002,-2.584755645679826,-3.2114302049496226,-2.4587167158889622
0.881993293762207,-0.7408434331675641,-1.0053713011879988,-0.6434646281934294,-2.5923077772926173,-3.1625282560688803,-2.432300300092996
0.8893992900848389,-0.7448949970658921,-1.029424371122369,-0.6585561331203278,-2.6022586877473994,-3.2214601198090516,-2.4757739296254524
0.8963785171508789,-0.7446922629882083,-1.053687831328443,-0.6737720683274142,-2.608161010873232,-3.134428560744073,-2.4244072158781207
0.9040243625640869,-0.7496210096816421,-1.0851612230493586,-0.6935754788007716,-2.6189365653893084,-3.1661288334180777,-2.4493737170916745
0.9115262031555176,-0.7476255242201272,-1.103616763445666,-0.7050760875565206,-2.6267342172375057,-3.192837072678657,-2.472453363034619
0.9200177192687988,-0.7505267249359743,-1.1362816100570587,-0.7255679301103456,-2.6339488302334546,-3.103221769773827,-2.419998811997372
0.9291095733642578,-0.7555747741179355,-1.177352214163818,-0.7513940754460775,-2.6431565162986446,-3.0907863759634067,-2.4177420502807054
0.938896656036377,-0.7608323916963863,-1.2239166227085154,-0.7806896530629968,-2.6514712856015015,-3.123173220807773,-2.444982519539211
0.9460761547088623,-0.7634748885832873,-1.2326933732264547,-0.7859726999080621,-2.6636309274428047,-3.0952398541999893,-2.43426282995643
0.9543554782867432,-0.7675293178701711,-1.2634836344212466,-0.8052592888233409,-2.669402407541,-3.1011685251949843,-2.4439356029641823
0.9611139297485352,-0.767379710815284,-1.2797904710799506,-0.8153659196381253,-2.6810867151913844,-3.0727829237182185,-2.4309723282767295
0.9704177379608154,-0.7674178356844152,-1.3149873063234538,-0.837409627703099,-2.688295479789567,-3.0897333557786575,-2.44816379042392
0.9796605110168457,-0.7729887633832329,-1.3550725776864336,-0.8625392272458414,-2.6982420692954214,-3.080372917527813,-2.448554586959375
0.9869720935821533,-0.78117113409835,-1.3939529365729535,-0.8869781631155766,-2.7087989257782255,-3.1280386579367283,-2.4849288845420787
0.9945974349975586,-0.7844351942453842,-1.4198653883992518,-0.9031489442663246,-2.7190099338388958,-3.070036196424339,-2.452534494347158
1.0020346641540527,3.4166651074811805,-4.58085906369105,-2.98471245962777,0.4551877740104437,-1.3368057242099507,-0.8821044209899137
1.0088410377502441,3.4239718088552786,-4.546343302173108,-2.9622817502458414,0.4565707665309824,-1.2377694375889656,-0.8168451735464284
1.0171213150024414,3.3815181257597264,-4.392569227391986,-2.8640670987799366,0.4079533926878868,-1.246221722687133,-0.8220170607561447
1.0245616436004639,3.4389263543655217,-4.295385602414897,-2.80034767627253,0.24782144373528386,-1.1810589243931677,-0.7786565825748444
1.031984567642212,3.5003034182026616,-4.256771395453985,-2.774736700293049,0.1158540966697955,-1.162098686812121,-0.7652428657242518
1.039825677871704,3.4574830929065214,-3.9668455920653747,-2.5897078790982317,-0.0228508321590849,-1.1686196536936497,-0.7682915039167069
1.0472381114959717,3.467241487874766,-4.129651981482325,-2.692552347569734,-0.08540281789758503,-1.0856796242593507,-0.7134521579054247
1.0549044609069824,3.4389822146938402,-3.9789995415880397,-2.596390625282198,-0.10877649236977502,-1.0759338691550584,-0.7062915819420538
1.06247878074646,3.4573562809968883,-4.05116325302981,-2.6414749012908545,-0.10373655036583296,-1.0213589535223673,-0.669967873919888
1.071723222732544,3.4240596645936154,-3.972740067627153,-2.590868305219958,-0.12405911210076287,-0.9693604648089318,-0.6351258801731537
1.079521894454956,3.4634748693425026,-3.9292193930148835,-2.5628774583091394,-0.10779626575013404,-0.9213243259860754,-0.6028825205132872
1.086895227432251,3.4457471756264546,-3.722481992468782,-2.430866401798084,-0.14091308294051336,-0.9216893414321103,-0.6022028334218265
1.0946838855743408,3.471241882526434,-3.9228902396348277,-2.557757421464176,-0.1389383073122415,-0.8449170933739691,-0.5512459163193647
1.1046948432922363,3.470327457036849,-3.64874099138032,-2.382728635390463,-0.1658160612145689,-0.8162475139929583,-0.5312162939497309
1.1119046211242676,3.5263803255864623,-3.578058626106146,-2.337253949451933,-0.15662057886226735,-0.7899966810717034,-0.5131306687100333
1.1189804077148438,3.51779994830264,-3.723776132082587,-2.429124183580881,-0.18399022510172533,-0.7360610539031653,-0.4772455295022108
1.1266841888427734,3.5097252091523634,-3.723133192521401,-2.428103097213836,-0.19977413434293945,-0.689536038393659,-0.44588563448278035
1.1335341930389404,3.5292458351236053,-3.5375486026159315,-2.3094389370489665,-0.19404705286094992,-0.6737012543689574,-0.43460300193766893
1.1406488418579102,3.5231912918901775,-3.534644486716253,-2.306923483897825,-0.2037717640098987,-0.6492207923658884,-0.41767989186463433
1.153719186782837,3.5326521261819983,-3.5387829138598326,-2.3090047520667425,-0.20832556295494384,-0.5926290011330964,-0.37908291874754896
1.1611013412475586,3.5963857429182946,-3.524736632941223,-2.298153306811814,0.2224833232604761,-0.5942117096003509,-0.3793360694931823
1.1687164306640625,3.608335077096764,-3.4963423227674295,-2.2792402865867976,0.2560878607052565,-0.5583885170175155,-0.35516277759723414
1.1760873794555664,3.574889465401129,-3.531793643536525,-2.300316452647108,0.2705141187205777,-0.4925210362937742,-0.31114513451285136
1.1843993663787842,3.5397420124610686,-3.5646011877070163,-2.3193608737316525,0.31059683327661997,-0.43275959916155365,-0.27120408552655867
1.1937713623046875,3.5232209212956365,-3.5763573527632033,-2.3246296207277974,0.3661712087108847,-0.37082182035096983,-0.2296394897072473
1.2008719444274902,3.52565852019685,-3.559218639801779,-2.3121590063037356,0.4035009014140561,-0.339409650213478,-0.20825987960775819
1.2083535194396973,3.5262116779640484,-3.5283215348416808,-2.2911871288682937,0.4304999237826286,-0.3171149161646199,-0.19281049243163545
1.2153465747833252,3.523333105054708,-3.48881448394171,-2.2647459251700544,0.44982261885645886,-0.304232829330221,-0.18356539904155808
1.2223074436187744,3.5207613436356495,-3.444463405183033,-2.2350168135926567,0.4644039677521016,-0.29632869934530537,-0.17755964777045796
1.2290630340576172,3.5242364420553938,-3.4077016512738183,-2.210165522330136,0.47701210817362416,-0.285305260715849,-0.1695416984821377
1.2357349395751953,3.5305849399856584,-3.3810677449542865,-2.1918135310167184,0.4898374418458561,-0.269121588431325,-0.15816216593158083
1.2424275875091553,3.5369434259778023,-3.364989385864374,-2.1804323963625896,0.5022076275899356,-0.24641989068866968,-0.1425385402257067
1.2493586540222168,3.5397242694835898,-3.3518123858357427,-2.170723984551405,0.5162584895966792,-0.22260170448128336,-0.12613762371590756
1.25612211227417,3.542088449254776,-3.3397405287179796,-2.1619415674549165,0.5284826455771948,-0.198918677796314,-0.10985868686927186
1.2628188133239746,3.5449054383840286,-3.324953121142884,-2.151447065752122,0.5403279648917085,-0.17734294050830168,-0.09496579751770412
1.2696471214294434,3.5483175367037894,-3.3044235766785417,-2.1371276418810097,0.5526357277530647,-0.15989329303910033,-0.08273424661283363
1.2761800289154053,3.553170108538084,-3.2857456091954123,-2.1241961706074033,0.5634756428291964,-0.14269837032672644,-0.07072638711123433
1.2828683853149414,3.557103999457409,-3.2647157936082363,-2.1096076336956706,0.5751362415500447,-0.12792384653367772,-0.0602645853845739
1.29038405418396,3.5613388565523496,-3.2456456871925745,-2.096306554814811,0.5878071780985297,-0.11236189219568588,-0.04924119304987444
1.2971217632293701,3.563985498071858,-3.2285729161777224,-2.084289444581799,0.5983361470532593,-0.0961739843620053,-0.03790124859090743
1.3037900924682617,3.5680144995756873,-3.215489127510602,-2.07499150650237,0.6062764444324715,-0.07399148546287256,-0.02267109617534819
1.3102388381958008,3.5708240755625904,-3.200204191834313,-2.064126176197708,0.6147422887478318,-0.05226927520888212,-0.007728691050692028
1.3175950050354004,3.576057815273486,-3.1863662443784166,-2.054375006827903,0.6282487809320199,-0.03225910673299611,0.00615088469170691
1.3250606060028076,3.5805092542051926,-3.167538695440788,-2.0411261130057814,0.6316659107168288,-0.00672804081644713,0.023724922276524143
1.3314902782440186,3.5834815843395726,-3.1503114353281636,-2.0292517643542096,0.6489344310598172,-0.004014100711880263,0.02613714225178372
1.3388736248016357,3.5909303183185974,-3.1372648622768304,-2.0202184719234584,0.6499860082070507,0.02561947685422751,0.04619153993536623
1.3457653522491455,3.593389712725011,-3.114898448774834,-2.0046419606167976,0.661806376489168,0.0364342221136945,0.05422721369434818
1.3533179759979248,3.598639809089293,-3.1014695033381985,-1.995240868958243,0.6759118844571039,0.04495736105437744,0.0605536564354289
1.360485315322876,3.6030631982755503,-3.0819295585758644,-1.9816744138093014,0.6783552491211917,0.0693256050683603,0.07734465348322642
1.367856740951538,3.605709296533141,-3.064576545485287,-1.96967704412095,0.697683959163108,0.06915640934645943,0.07785565428943342
1.3757405281066895,3.615056059440228,-3.048108324911647,-1.958124644367854,0.6910401197665718,0.18313567299293212,0.1538613923405425
1.3834953308105469,3.617062032150037,-3.0318164226101176,-1.9468415188737427,0.7145113358574892,0.10273924859568595,0.10158371079573365
1.3914692401885986,3.622830857575523,-3.0162107377169765,-1.9358642300474975,0.7199118415246909,0.10665629062848456,0.10509158107153832
1.3985135555267334,3.633408131070767,-3.0033180655750358,-1.926766706782451,0.693796368914591,0.10852046470755063,0.10677161511199325
1.4056427478790283,3.6304639827001317,-2.984735021676377,-1.914082098392548,0.7467010626150543,0.12067238455075416,0.11561970455026983
1.4124116897583008,3.6368131197087337,-2.976028158724116,-1.9078128395074971,0.7477694536109227,0.1385667508073368,0.12800050147771938
1.4202549457550049,3.642107484680516,-2.964688638479592,-1.8996249303306245,0.7576363518637779,0.14229551354043826,0.13124362665470618
1.426616907119751,3.6558038644741595,-2.9618672263412438,-1.897101737829625,0.7284847013320789,0.2210582231541573,0.18372243793972728
1.4334197044372559,3.6520069496086713,-2.9451379788984946,-1.8856084268577047,0.7769011545737584,0.1507906315483274,0.13818598452414926
1.440535545349121,3.663449305116247,-2.9380600089200475,-1.8803902060835893,0.7600522171642334,0.18835904159796868,0.1636789393225959
1.4472708702087402,3.6865054106051227,-2.942824504741139,-1.8826823562575536,0.6648453186334072,0.23708761503034123,0.19616867506512053
1.4541635513305664,3.687697329189267,-2.9288421156752347,-1.8729217759593804,0.7258314179615752,0.1276241942419038,0.12476248046874416
1.4611999988555908,3.678062779211258,-2.9051026584592696,-1.8571147326353135,0.7903719263074651,0.1577047919475718,0.14545799424481437
1.4685919284820557,3.700775242123211,-2.909685240590929,-1.8591840223355687,0.685474433353568,0.2321096216025585,0.1949450482386037
1.476142168045044,3.703788806545391,-2.9007555067103907,-1.8526448795848722,0.713993808117832,0.1575280087328595,0.14638228353867946
1.4835050106048584,3.7005527313615496,-2.8782034796503355,-1.8374934368158147,0.7890760711247787,0.17311494814682632,0.15765137403074858
1.490494966506958,3.7261442510379776,-2.8866010062054377,-1.8419973187295295,0.6895702161037633,0.21951049869591777,0.18861556398746887
1.4975509643554688,3.7335605509339476,-2.879772190861509,-1.8367922716017002,0.726468814518352,0.10738283357170422,0.11539329144998826
1.5042388439178467,3.716512826398228,-2.857126741989959,-1.8216734025884038,0.8153234696868358,0.1435604156524612,0.14018364770364455
1.5111148357391357,3.73652306564104,-2.8656791280718426,-1.8262752863469456,0.7072262736008129,0.21515396945341725,0.18768320655201917
1.5185163021087646,3.727646852528252,-2.8441153477708605,-1.8117046766532883,0.814239159205011,0.14337899084044436,0.14123422461514185
1.5254242420196533,3.7361899824481783,-2.8345881829572943,-1.8048494357163338,0.8076005257675182,0.13960460950398637,0.13957334385510528
