diff_x,diff_y,diff_z,cur_2,cur_3
5.77946662902832,4.38457441329956,16.0244884490967,-400.809997558594,-5.38000011444092
4.83984565734863,4.43024015426636,15.3162689208984,-352.390014648437,-34.9700012207031
4.53675842285156,4.5343804359436,15.5654582977295,-352.390014648437,-24.2099990844727
5.05841159820557,5.50612497329712,16.7311420440674,-365.839996337891,-91.4599990844727
5.23996686935425,5.00967121124268,16.6424808502197,-368.529998779297,-40.3499984741211
4.28292846679688,4.25830173492432,15.2463665008545,-363.149993896484,-8.06999969482422
4.34761428833008,5.18430042266846,15.9756441116333,-363.149993896484,-34.9700012207031
4.10631656646729,4.58814525604248,14.8242053985596,-349.700012207031,-24.2099990844727
4.62762832641602,5.34801483154297,17.0293350219727,-368.529998779297,-139.880004882813
4.53297662734985,5.43235683441162,16.4622669219971,-368.529998779297,-13.4499998092651
5.36717510223389,4.83466958999634,15.4231653213501,-373.910003662109,-43.0400009155273
4.96991920471191,5.56208181381226,15.5542068481445,-390.049987792969,-34.9700012207031
4.62549209594727,4.87894821166992,14.7947273254395,-360.459991455078,-34.9700012207031
3.79058957099915,2.62446808815002,15.0710525512695,-435.779998779297,-45.7299995422363
3.44606947898865,3.08272624015808,15.1687393188477,-443.850006103516,-67.25
3.31410217285156,2.95027709007263,14.343053817749,-451.920013427734,-48.4199981689453
3.49208617210388,3.70738911628723,14.8003997802734,-459.989990234375,-91.4599990844727
3.53676819801331,3.84855222702026,14.3130502700806,-433.089996337891,-53.7999992370605
3.14028120040894,3.54938149452209,14.3689413070679,-425.019989013672,-59.1800003051758
3.15674495697021,3.81481099128723,15.2803153991699,-438.470001220703,-53.7999992370605
2.87587714195251,4.05817794799805,14.8768367767334,-446.540008544922,-53.7999992370605
2.33485174179077,3.43187737464905,13.9743089675903,-403.5,-43.0400009155273
57.1177444458008,101.661682128906,201.266555786133,-430.399993896484,-51.1100006103516
2.63200235366821,3.29196071624756,15.1927156448364,-400.809997558594,-43.0400009155273
2.74556875228882,3.27155900001526,15.4814758300781,-406.190002441406,-48.4199981689453
2.67306756973267,2.30752825737,14.8022365570068,-373.910003662109,-37.6599998474121
3.31305885314941,2.21923327445984,15.7751178741455,-360.459991455078,-59.1800003051758
2.76630902290344,1.69497895240784,15.5120620727539,-333.559997558594,-26.8999996185303
2.42117214202881,1.84593284130096,15.6452436447144,-314.730010986328,-45.7299995422363
2.90888404846191,2.1459686756134,17.074031829834,-330.869995117187,-48.4199981689453
3.344393491745,2.08966517448425,16.2604084014893,-336.25,-67.25
2.83894562721252,1.53962337970734,15.9642934799194,-320.109985351562,-37.6599998474121
2.52601647377014,1.81727921962738,17.6120376586914,-336.25,-34.9700012207031
2.6798734664917,1.69908022880554,16.3171272277832,-328.179992675781,-43.0400009155273
2.31343674659729,1.87410020828247,17.0211124420166,-322.799987792969,-34.9700012207031
2.65940475463867,1.84523355960846,17.8515548706055,-338.940002441406,-40.3499984741211
2.80964422225952,2.61527562141418,17.8368835449219,-381.980010986328,-43.0400009155273
2.83518147468567,2.52882432937622,15.5957117080688,-371.220001220703,-43.0400009155273
2.76026153564453,2.66590023040771,15.2638425827026,-398.119995117188,-45.7299995422363
3.01535487174988,3.33653926849365,15.6223125457764,-422.329986572266,-51.1100006103516
2.63343644142151,3.32920384407043,14.4389314651489,-406.190002441406,-51.1100006103516
2.60721850395203,3.64392375946045,14.6091327667236,-419.640014648438,-51.1100006103516
2.15346479415894,2.79379963874817,14.0558919906616,-387.359985351562,-26.8999996185303
2.12134838104248,3.40516662597656,15.4792280197144,-441.160003662109,-21.5200004577637
3.48026514053345,4.08423805236816,13.330228805542,-484.200012207031,-67.25
3.42140245437622,3.88825130462646,13.2192783355713,-468.059997558594,-59.1800003051758
5.03635501861572,4.57303619384766,12.4396867752075,-519.169982910156,-91.4599990844727
5.47941541671753,4.44660806655884,11.3587656021118,-524.549987792969,-102.220001220703
4.67037534713745,4.60595369338989,12.6307029724121,-481.510009765625,-88.7699966430664
