diff_x,diff_y,diff_z,cur_2,cur_3
2.144604206085205,2.5482194423675537,14.301029205322266,-403.5,-43.040000915527344
2.2365782260894775,2.916592836380005,14.22524356842041,-449.2300109863281,-51.11000061035156
2.31219482421875,2.934309244155884,12.373899459838867,-462.67999267578125,-51.11000061035156
1.5614690780639648,2.2879505157470703,12.498976707458496,-419.6400146484375,-40.349998474121094
1.8894708156585693,1.861159324645996,12.705947875976562,-376.6000061035156,-29.59000015258789
2.0965046882629395,1.7475873231887817,13.014557838439941,-365.8399963378906,-37.65999984741211
1.215518832206726,1.2272011041641235,13.645533561706543,-336.25,-29.59000015258789
2.420651912689209,2.0990796089172363,14.034688949584961,-373.9100036621094,-53.79999923706055
2.2308428287506104,2.028033971786499,15.96196174621582,-365.8399963378906,-45.72999954223633
1.559374213218689,1.9077154397964478,16.01760482788086,-347.010009765625,-16.139999389648438
1.2728941440582275,1.1105538606643677,14.189346313476562,-306.6600036621094,-166.77999877929688
1.1516863107681274,1.4249547719955444,14.291789054870605,-306.6600036621094,-34.970001220703125
2.2163517475128174,1.0113842487335205,14.253754615783691,-330.8699951171875,-40.349998474121094
2.084871530532837,1.5508265495300293,16.098386764526367,-336.25,-34.970001220703125
1.9285036325454712,0.9512346386909485,17.01771354675293,-285.1400146484375,-34.970001220703125
2.1376843452453613,0.9170987010002136,18.13770294189453,-312.0400085449219,-29.59000015258789
1.8412022590637207,1.0945311784744263,16.053512573242188,-295.8999938964844,-40.349998474121094
2.685748338699341,1.6954795122146606,15.461542129516602,-373.9100036621094,-86.08000183105469
2.4121179580688477,1.3366858959197998,14.0826416015625,-398.1199951171875,-34.970001220703125
3.7597179412841797,0.24966716766357422,12.130950927734375,-443.8500061035156,-40.349998474121094
2.7249372005462646,1.2917771339416504,14.320085525512695,-403.5,-32.279998779296875
2.764096975326538,1.5622755289077759,14.628853797912598,-376.6000061035156,-43.040000915527344
2.669757604598999,1.9965695142745972,15.008143424987793,-411.57000732421875,-88.7699966430664
2.049962043762207,1.6099921464920044,14.194501876831055,-379.2900085449219,-24.209999084472656
3.1857547760009766,1.5727273225784302,12.826003074645996,-459.989990234375,-18.829999923706055
2.073547601699829,1.603163242340088,13.317241668701172,-398.1199951171875,-34.970001220703125
2.4010517597198486,1.8060266971588135,15.081328392028809,-376.6000061035156,-34.970001220703125
2.1464641094207764,1.6592355966567993,15.041549682617188,-387.3599853515625,0.0
2.578768491744995,2.212559938430786,17.276996612548828,-406.19000244140625,-37.65999984741211
2.5082428455352783,1.6698957681655884,16.032251358032227,-368.5299987792969,-80.69999694824219
2.376345634460449,1.65956711769104,13.770585060119629,-365.8399963378906,-40.349998474121094
2.204273223876953,1.6456416845321655,14.221030235290527,-357.7699890136719,-37.65999984741211
3.321946859359741,1.725467324256897,15.631087303161621,-411.57000732421875,-45.72999954223633
2.433076858520508,0.9423078298568726,13.963090896606445,-357.7699890136719,-32.279998779296875
2.377009630203247,1.556325078010559,16.28908920288086,-363.1499938964844,-24.209999084472656
2.0317838191986084,1.9631825685501099,17.271198272705078,-303.9700012207031,-43.040000915527344
2.156475067138672,1.4675270318984985,17.170896530151367,-333.55999755859375,-40.349998474121094
1.9817167520523071,0.6853609085083008,15.346043586730957,-287.8299865722656,-21.520000457763672
2.0381052494049072,2.673358917236328,14.46186637878418,-422.3299865722656,-40.349998474121094
2.580615520477295,3.1507763862609863,14.19096851348877,-449.2300109863281,-53.79999923706055
2.392385482788086,2.8833250999450684,13.363012313842773,-465.3699951171875,-32.279998779296875
1.990211009979248,2.2104480266571045,13.763328552246094,-398.1199951171875,-32.279998779296875
1.852072834968567,2.306797504425049,16.340835571289062,-387.3599853515625,-34.970001220703125
1.807348608970642,2.7110984325408936,14.43499755859375,-408.8800048828125,-43.040000915527344
2.301633834838867,2.7874350547790527,13.71312427520752,-438.4700012207031,-40.349998474121094
2.0576038360595703,2.556405782699585,13.588939666748047,-381.9800109863281,-43.040000915527344
2.257021427154541,2.9515693187713623,13.037014961242676,-433.0899963378906,-56.4900016784668
1.9026188850402832,3.0028834342956543,12.833337783813477,-408.8800048828125,-51.11000061035156
1.6613012552261353,2.5532944202423096,13.702568054199219,-360.4599914550781,-48.41999816894531
1.8603554964065552,2.8288018703460693,15.343134880065918,-368.5299987792969,-40.349998474121094
1.874021053314209,2.5418543815612793,15.619828224182129,-387.3599853515625,-18.829999923706055
2.6581385135650635,2.480570077896118,13.619224548339844,-400.80999755859375,-45.72999954223633
1.7598769664764404,3.3170840740203857,14.898811340332031,-403.5,-45.72999954223633
1.5586729049682617,3.0978641510009766,16.025634765625,-419.6400146484375,-43.040000915527344
1.1114628314971924,3.3382680416107178,16.356525421142578,-387.3599853515625,-37.65999984741211
0.9661943316459656,2.9533965587615967,15.3361177444458,-398.1199951171875,-32.279998779296875
2.32892107963562,3.1951918601989746,12.871365547180176,-419.6400146484375,-59.18000030517578
1.9617704153060913,2.0001773834228516,8.237600326538086,-322.79998779296875,-51.11000061035156
1.950411081314087,2.3934435844421387,14.14997386932373,-406.19000244140625,-34.970001220703125
2.3947250843048096,2.3923113346099854,14.314366340637207,-451.9200134277344,-34.970001220703125
2.115628480911255,1.64260733127594,14.619207382202148,-363.1499938964844,-34.970001220703125
1.7641066312789917,2.349944591522217,16.68958282470703,-344.32000732421875,-40.349998474121094
1.8593018054962158,2.4197797775268555,17.234020233154297,-360.4599914550781,-43.040000915527344
1.7978668212890625,2.8857638835906982,16.607641220092773,-387.3599853515625,-45.72999954223633
1.7527543306350708,3.061872959136963,15.937173843383789,-408.8800048828125,-43.040000915527344
1.4586390256881714,2.9197659492492676,15.030320167541504,-390.04998779296875,-5.380000114440918
1.2800278663635254,2.950507640838623,14.038979530334473,-357.7699890136719,-48.41999816894531
0.7668578028678894,2.922166109085083,16.12771987915039,-333.55999755859375,-43.040000915527344
0.7389444708824158,3.0283114910125732,16.97454833984375,-325.489990234375,-48.41999816894531
2.1246109008789062,3.0921967029571533,14.915340423583984,-433.0899963378906,-43.040000915527344
3.4034109115600586,3.0130455493927,12.183486938476562,-398.1199951171875,-64.55999755859375
2.1458640098571777,2.633939266204834,14.699349403381348,-398.1199951171875,-43.040000915527344
2.3735597133636475,2.469503164291382,13.859519004821777,-411.57000732421875,-75.31999969482422
1.3543585538864136,2.5866799354553223,15.110396385192871,-381.9800109863281,29.59000015258789
1.6221526861190796,2.0242578983306885,15.36710262298584,-338.94000244140625,-37.65999984741211
1.327557921409607,2.7411420345306396,16.3039493560791,-330.8699951171875,-43.040000915527344
1.2269892692565918,2.813156843185425,18.611495971679688,-341.6300048828125,-43.040000915527344
0.9022741913795471,2.659714460372925,19.056320190429688,-317.4200134277344,-51.11000061035156
1.3624663352966309,2.1820008754730225,19.243383407592773,-301.2799987792969,-53.79999923706055
0.4112809896469116,2.8728888034820557,18.36149787902832,-336.25,-32.279998779296875
0.6102843284606934,2.8474903106689453,18.414649963378906,-325.489990234375,-43.040000915527344
0.3877485990524292,2.871674060821533,18.30518913269043,-330.8699951171875,-43.040000915527344
0.841303825378418,3.5567715167999268,18.0112247467041,-298.5899963378906,-34.970001220703125
1.2377960681915283,4.186439514160156,19.11594009399414,-347.010009765625,-53.79999923706055
0.8833755254745483,3.815809726715088,18.4055233001709,-328.17999267578125,-61.869998931884766
1.4756351709365845,3.8935065269470215,19.688339233398438,-336.25,-56.4900016784668
1.5014102458953857,3.882577657699585,19.901126861572266,-352.3900146484375,-43.040000915527344
1.7830461263656616,3.3674798011779785,17.73783302307129,-349.70001220703125,-34.970001220703125
1.6316537857055664,4.239928722381592,18.493898391723633,-365.8399963378906,-48.41999816894531
0.23832005262374878,3.6854658126831055,16.746347427368164,-322.79998779296875,-34.970001220703125
0.4996390640735626,3.9288926124572754,16.940006256103516,-330.8699951171875,-48.41999816894531
0.08493492007255554,4.3538103103637695,18.50462532043457,-341.6300048828125,-48.41999816894531
3.048191785812378,6.132737636566162,15.055580139160156,-363.1499938964844,-37.65999984741211
3.1180641651153564,6.393273830413818,17.00444221496582,-352.3900146484375,-51.11000061035156
1.5132102966308594,3.8183822631835938,15.57834529876709,-344.32000732421875,80.69999694824219
2.0381429195404053,4.1996026039123535,17.738683700561523,-392.739990234375,-5.380000114440918
2.352445363998413,4.1320624351501465,15.790657043457031,-390.04998779296875,-43.040000915527344
2.1072604656219482,4.54691743850708,15.504023551940918,-400.80999755859375,-40.349998474121094
2.181818723678589,4.801647663116455,15.445819854736328,-371.2200012207031,-67.25
1.6301605701446533,4.335366725921631,15.42745304107666,-328.17999267578125,-48.41999816894531
