time,t1,t2,t3,t4,t5,t6
0.0021021366119384766,7.556655386645366,15.759129085095811,7.384660082329686,16.19863072004164,6.978798649740431,12.173603964174498
0.009061098098754883,7.464294835917894,15.769784200393184,7.278437557152246,16.217943090327957,6.899182083361971,12.180861585879008
0.016182899475097656,6.894232281209906,15.449243658512554,6.756188829247966,15.73522266724267,6.38882410707915,11.69035718433588
0.022955894470214844,6.2730444173248685,15.258406459099438,6.568936642801648,15.386146888371416,5.359909986289797,10.753847368990304
0.030007123947143555,5.971958151318379,15.017535560680642,6.365580045129557,15.26436179354064,5.22138526581472,10.815979444299622
0.03650164604187012,5.899730211542912,15.036729413552692,6.0451750104821595,15.05914665448846,4.936235208023103,10.681069678946805
0.044207096099853516,5.450222202080617,14.828261867830168,6.052182620784655,15.170323579906047,4.8024210266662415,10.671933107354816
0.05133223533630371,5.477540858641432,14.95960566363056,6.0788784177896735,14.981226276308703,4.446151332335154,9.957720042910102
0.05847930908203125,5.22616538669744,14.778888613658442,5.627167157901444,15.155869678248777,4.472154417596265,10.162479383440068
0.06672549247741699,4.892330119303988,14.749686363193604,5.780437263096325,15.114412443202315,4.355944078493183,10.004195260900364
0.07356452941894531,5.00258588886133,14.827509621049648,5.507998998706746,14.960433737884362,4.158317059321181,10.38976735926721
0.0805203914642334,4.738536449062809,14.721710202882036,5.524910035832267,15.070001130180133,4.070811845443695,9.936741039914335
0.08887529373168945,4.5068303923719455,14.706902394056613,5.212519178927153,15.014019309622594,3.94554607466441,9.932163941023944
0.09685420989990234,4.4045247343094935,14.703555312167467,5.09213088871582,15.010687452864907,3.729547580535942,9.924897183492128
0.1033785343170166,4.282794601888716,14.696319555415737,5.044291398929742,14.989206565742972,3.647920019967681,9.899330723124457
0.11033868789672852,4.313365858360907,14.819296307052774,4.969019485359475,14.78436016279107,3.314500627896087,10.181936527757152
0.11829638481140137,3.992061908356651,14.659095067771888,4.819827349251139,14.769190070422972,3.2936293997922137,9.837097190876658
0.12592267990112305,3.957884232674878,14.636645921252208,4.663725507553292,14.852774035344726,3.112332269845309,9.782594046892022
0.1330406665802002,3.8287892585930434,14.70207395474198,4.544637240159206,14.620071218814623,2.9599294563101157,10.095710503581207
0.13996624946594238,3.6281197554465416,14.488916290135677,4.326870608327921,14.80472741213736,2.9047817326661827,9.80328583853246
0.14647340774536133,3.6080572394911536,14.67673903079946,4.324381842951497,14.644001120968225,2.7077039459372125,10.092857036685068
0.15469956398010254,3.285447056201569,14.362998532816366,4.127595359889026,14.633765730625779,2.6510046641988545,9.920456427955415
0.16192412376403809,3.129519412376057,14.262775576508714,3.977749047489449,14.74927809492014,2.5151879664239747,9.972671039918124
0.169189453125,3.1068773426395007,14.630936970363944,4.113461988818954,14.575667193143802,2.264538488427595,9.466791353654513
0.17785310745239258,2.924428661308312,14.322278131595269,3.817141403062867,14.507308107795366,2.168984252545144,9.369717437141903
0.18466544151306152,2.8101732717366956,14.230632871730979,3.6694070317832566,14.520573626505621,2.0737249834493876,9.70357881601394
0.19162225723266602,2.686992529454361,14.190602961794061,3.5717847436995322,14.599839734427388,1.9844090188691634,9.298389094188755
0.19879579544067383,2.616280259218118,14.124917241488124,3.5375719053519656,14.49232043749165,1.8571200359440674,9.313281400559202
