diff_x,diff_y,diff_z,cur_2,cur_3
2.2109947204589844,3.5595176219940186,11.45725154876709,-239.41000366210938,-43.040000915527344
2.551001787185669,1.9441606998443604,8.315181732177734,-172.16000366210938,-10.760000228881836
2.483163595199585,2.045741319656372,8.837770462036133,-164.08999633789062,-21.520000457763672
3.125727415084839,2.9127330780029297,11.877647399902344,-220.5800018310547,-34.970001220703125
3.6171252727508545,2.408069372177124,9.485456466674805,-212.50999450683594,-32.279998779296875
3.8726067543029785,2.464726448059082,9.929944038391113,-207.1300048828125,-34.970001220703125
3.3310248851776123,1.9767390489578247,10.72334098815918,-201.75,-40.349998474121094
3.7557833194732666,2.1428654193878174,10.034516334533691,-188.3000030517578,-40.349998474121094
3.6926748752593994,1.8487036228179932,9.824028015136719,-207.1300048828125,-45.72999954223633
2.537508010864258,3.319991111755371,12.39795970916748,-217.88999938964844,-43.040000915527344
2.783686876296997,2.815215587615967,12.757951736450195,-236.72000122070312,-34.970001220703125
2.8252110481262207,2.4760518074035645,11.841134071350098,-201.75,-43.040000915527344
2.484961748123169,2.3471524715423584,12.219773292541504,-223.27000427246094,-43.040000915527344
2.6768410205841064,2.220738410949707,12.447196006774902,-196.3699951171875,-43.040000915527344
2.8384034633636475,3.3213701248168945,14.156124114990234,-231.33999633789062,-56.4900016784668
3.5321266651153564,3.0107743740081787,11.939762115478516,-242.10000610351562,-32.279998779296875
3.1243865489959717,2.826937437057495,9.313912391662598,-223.27000427246094,-24.209999084472656
2.837376356124878,3.3718624114990234,9.260088920593262,-220.5800018310547,-13.449999809265137
2.780222177505493,3.2268073558807373,7.4896368980407715,-209.82000732421875,10.760000228881836
2.6824123859405518,2.8852713108062744,8.306207656860352,-223.27000427246094,0.0
2.9152121543884277,2.9329068660736084,9.07624340057373,-234.02999877929688,-13.449999809265137
2.859121084213257,3.431410551071167,10.070741653442383,-239.41000366210938,-16.139999389648438
2.715456008911133,3.827287197113037,11.135890007019043,-234.02999877929688,-32.279998779296875
2.4809322357177734,3.8443262577056885,9.953777313232422,-247.47999572753906,0.0
2.647191047668457,3.2087860107421875,10.747907638549805,-91.45999908447266,-16.139999389648438
2.8204457759857178,3.611333131790161,11.209931373596191,-236.72000122070312,-26.899999618530273
3.0541603565216064,2.2585301399230957,6.466178894042969,-228.64999389648438,-21.520000457763672
2.7502548694610596,1.3901019096374512,4.7198381423950195,-174.85000610351562,5.380000114440918
2.601555109024048,0.8150091767311096,4.778955936431885,-147.9499969482422,-10.760000228881836
3.1951611042022705,1.6026445627212524,8.091691017150879,-204.44000244140625,-37.65999984741211
3.872042179107666,1.3836392164230347,8.496783256530762,-220.5800018310547,-40.349998474121094
3.0706496238708496,2.787144899368286,8.942075729370117,-239.41000366210938,-24.209999084472656
3.3937227725982666,2.42511248588562,8.225916862487793,-236.72000122070312,-24.209999084472656
3.300328493118286,2.7927799224853516,7.439663410186768,-260.92999267578125,-5.380000114440918
1.3413453102111816,1.0182855129241943,2.8882250785827637,-107.5999984741211,8.069999694824219
2.5979084968566895,2.4224047660827637,6.798437118530273,-193.67999267578125,-21.520000457763672
3.227688789367676,2.3542118072509766,8.312305450439453,-239.41000366210938,-24.209999084472656
2.788095474243164,3.317345142364502,9.871664047241211,-239.41000366210938,-34.970001220703125
2.968085527420044,3.8638956546783447,10.186357498168945,-123.73999786376953,-29.59000015258789
2.7570996284484863,3.6829872131347656,9.317794799804688,-220.5800018310547,-48.41999816894531
2.3075807094573975,2.153424024581909,6.516520023345947,-164.08999633789062,-26.899999618530273
2.818160057067871,2.6575424671173096,7.538735389709473,-236.72000122070312,-34.970001220703125
3.3686888217926025,2.8595569133758545,8.62271499633789,-252.86000061035156,-34.970001220703125
2.873896598815918,3.339730739593506,7.795934200286865,-236.72000122070312,-26.899999618530273
2.945868730545044,3.493340015411377,8.658186912536621,-250.1699981689453,-88.7699966430664
2.7742156982421875,2.7715766429901123,8.009193420410156,-225.9600067138672,-32.279998779296875
3.2951481342315674,3.1542046070098877,9.106671333312988,-242.10000610351562,-34.970001220703125
