diff_x,diff_y,diff_z,cur_2,cur_3
2.482410192489624,1.5386930704116821,5.538887977600098,-196.3699951171875,-26.899999618530273
2.9521820545196533,1.4814307689666748,6.500249862670898,-185.61000061035156,-32.279998779296875
3.1002204418182373,1.596816897392273,6.97166109085083,-193.67999267578125,-18.829999923706055
2.440284013748169,2.343505859375,5.957657337188721,-193.67999267578125,-21.520000457763672
3.1902337074279785,1.5274136066436768,5.136658191680908,-223.27000427246094,0.0
3.2701849937438965,1.6278992891311646,5.683233261108398,-212.50999450683594,-26.899999618530273
1.1735347509384155,0.5283997058868408,2.608736276626587,-107.5999984741211,-5.380000114440918
2.7527027130126953,1.4414069652557373,7.403512954711914,-182.9199981689453,-21.520000457763672
2.3402938842773438,1.5716766119003296,6.589874744415283,-164.08999633789062,-18.829999923706055
2.4612698554992676,0.8132997155189514,6.145256996154785,-204.44000244140625,-13.449999809265137
1.9571667909622192,1.1319466829299927,4.385570526123047,-153.3300018310547,-5.380000114440918
2.8729782104492188,1.8632540702819824,6.211068153381348,-196.3699951171875,-24.209999084472656
2.4036362171173096,2.356126308441162,6.532462120056152,-193.67999267578125,-29.59000015258789
2.6573705673217773,1.3838196992874146,6.025343418121338,-161.39999389648438,-32.279998779296875
3.071500539779663,2.2918739318847656,8.659153938293457,-201.75,-21.520000457763672
2.5160815715789795,0.9131049513816833,7.321306228637695,-212.50999450683594,0.0
3.0622363090515137,1.944885015487671,10.609102249145508,-271.69000244140625,5.380000114440918
2.7388570308685303,1.257830262184143,7.410073280334473,-242.10000610351562,2.690000057220459
2.403444528579712,2.3088247776031494,10.233607292175293,-279.760009765625,5.380000114440918
2.2829835414886475,2.98637056350708,10.902521133422852,-293.2099914550781,5.380000114440918
2.023026704788208,2.9538886547088623,10.949522018432617,-282.45001220703125,-13.449999809265137
2.180964946746826,2.776804208755493,8.800498008728027,-260.92999267578125,-18.829999923706055
2.139705181121826,2.6092400550842285,8.970693588256836,-279.760009765625,-13.449999809265137
2.325955629348755,2.492732048034668,8.280596733093262,-252.86000061035156,-10.760000228881836
1.7128982543945312,3.1969432830810547,9.202465057373047,-271.69000244140625,-8.069999694824219
1.9264212846755981,3.599334478378296,10.256091117858887,-282.45001220703125,-18.829999923706055
1.3601211309432983,3.265629529953003,10.219655990600586,-282.45001220703125,-2.690000057220459
0.5465123057365417,3.727362871170044,10.726122856140137,-266.30999755859375,-5.380000114440918
1.2496730089187622,3.7068774700164795,10.35254192352295,-279.760009765625,-5.380000114440918
1.538773775100708,3.0539071559906006,10.887989044189453,-258.239990234375,-10.760000228881836
2.205929756164551,3.174711227416992,12.526042938232422,-282.45001220703125,-10.760000228881836
2.43135404586792,2.844801425933838,10.803750038146973,-271.69000244140625,-21.520000457763672
